Data,Categoria,Receita,Canal de Venda
03/07/2025  03:45:28,Marketplace,2582.7,Site MG
03/07/2025  08:20:44,Vendas Presencial,2248.41,Site MG
06/07/2025  13:18:39,Vendas Online,3024.54,Marketplace A
06/07/2025  18:57:44,Serviços,2543.96,Marketplace A
06/07/2025  22:03:26,Marketplace,2241.6,Marketplace B
07/07/2025  06:04:11,Assinaturas,2926.98,Loja Física MG
13/07/2025  01:38:47,Assinaturas,1881.36,Marketplace B
13/07/2025  09:49:52,Marketplace,2693.03,Loja Física MG
13/07/2025  13:20:28,Vendas Online,2702.35,Marketplace A
13/07/2025  17:24:02,Vendas Presencial,3530.35,Marketplace B
13/07/2025  19:47:36,Serviços,1979.26,Site MG
15/07/2025  18:57:45,Vendas Presencial,2133.84,Loja Física MG
15/07/2025  20:28:05,Serviços,2170.86,Site MG
17/07/2025  03:28:29,Vendas Online,3263.37,Marketplace A
17/07/2025  17:25:47,Vendas Online,2079.39,Loja Física MG
17/07/2025  20:03:12,Marketplace,3384.96,Loja Física MG
17/07/2025  22:24:46,Serviços,3609.89,Marketplace A
19/07/2025  21:55:09,Vendas Presencial,3575.76,Marketplace A
23/07/2025  10:55:29,Vendas Presencial,2256.92,Loja Física MG
24/07/2025  14:18:40,Vendas Presencial,3064.47,Site MG
