Data;Categoria;Receita;Canal de Venda
01/06/2025 03:42;Calçados;20249;Marketplace
04/06/2025 05:49;Casa & Cozinha;9777;Marketplace
18/06/2025 11:04;Beleza;31219;Loja Virtual
01/06/2025 10:29;Acessórios;39032;Marketplace
12/06/2025 07:56;Beleza;17599;Loja Virtual
30/06/2025 16:52;Roupas;6449;Atacado
05/06/2025 10:38;Esportes;50;Atacado
21/06/2025 02:13;Beleza;50;Marketplace
09/06/2025 04:10;Esportes;35425;Loja Virtual
29/06/2025 20:12;Casa & Cozinha;50;Marketplace
22/06/2025 02:11;Beleza;27257;Atacado
25/06/2025 18:34;Casa & Cozinha;26751;Marketplace
29/06/2025 20:39;Casa & Cozinha;246;Marketplace
28/06/2025 21:27;Produtos Eletrônicos;46272;Marketplace
06/06/2025 13:34;Calçados;42011;Marketplace
20/06/2025 21:19;Esportes;29558;Atacado
17/06/2025 07:11;Produtos Eletrônicos;15239;Atacado
26/06/2025 16:28;Produtos Eletrônicos;4138;Loja Virtual
17/06/2025 15:35;Esportes;17231;Atacado
04/06/2025 12:02;Roupas;16093;Atacado
11/06/2025 11:18;Esportes;22009;Atacado
25/06/2025 23:12;Calçados;45819;Marketplace
13/06/2025 08:34;Roupas;45512;Marketplace
02/06/2025 21:56;Calçados;50;Marketplace
18/06/2025 22:56;Esportes;36157;Loja Virtual
