Data;Categoria;Receita;Canal de Venda
03/03/2025 21:22;Casa & Cozinha;50;Loja Virtual
06/03/2025 23:04;Produtos Eletrônicos;11117;Loja Virtual
06/03/2025 13:31;Calçados;50;Loja Virtual
12/03/2025 05:28;Roupas;18413;Loja Virtual
20/03/2025 19:57;Beleza;50099;Marketplace
02/03/2025 03:21;Acessórios;50;Loja Virtual
15/03/2025 08:14;Roupas;49546;Atacado
27/03/2025 16:26;Beleza;19271;Loja Virtual
21/03/2025 21:14;Calçados;26035;Marketplace
23/03/2025 17:46;Beleza;2704;Atacado
21/03/2025 17:24;Roupas;30403;Loja Virtual
31/03/2025 03:04;Acessórios;18948;Loja Virtual
16/03/2025 15:57;Roupas;33959;Marketplace
05/03/2025 01:23;Calçados;31334;Marketplace
02/03/2025 12:36;Esportes;366;Loja Virtual
26/03/2025 01:18;Roupas;45048;Loja Virtual
29/03/2025 22:02;Casa & Cozinha;1614;Atacado
03/03/2025 15:54;Roupas;50;Loja Virtual
09/03/2025 21:18;Acessórios;11967;Marketplace
10/03/2025 21:40;Calçados;23901;Marketplace
04/03/2025 00:13;Beleza;10975;Loja Virtual
19/03/2025 07:30;Produtos Eletrônicos;23893;Loja Virtual
18/03/2025 12:06;Calçados;11057;Atacado
25/03/2025 18:14;Produtos Eletrônicos;8929;Loja Virtual
02/03/2025 04:48;Beleza;2879;Marketplace
14/03/2025 20:10;Calçados;50;Marketplace
