Data;Categoria;Receita;Canal de Venda
18/05/2024 03:29;Beleza;1057;Atacado
22/05/2024 07:31;Casa & Cozinha;4306;Marketplace
22/05/2024 08:37;Esportes;33594;Atacado
13/05/2024 08:00;Esportes;21117;Atacado
12/05/2024 23:08;Roupas;50;Loja Virtual
29/05/2024 11:33;Roupas;29413;Marketplace
19/05/2024 09:40;Beleza;4296;Loja Virtual
10/05/2024 22:18;Esportes;10397;Atacado
08/05/2024 14:40;Calçados;50;Loja Virtual
06/05/2024 02:39;Calçados;22092;Atacado
25/05/2024 23:03;Casa & Cozinha;13835;Atacado
15/05/2024 09:12;Esportes;27394;Loja Virtual
16/05/2024 09:49;Acessórios;21816;Atacado
22/05/2024 00:57;Calçados;38611;Loja Virtual
02/05/2024 09:50;Produtos Eletrônicos;54129;Atacado
22/05/2024 04:40;Beleza;50;Atacado
24/05/2024 13:11;Acessórios;17571;Atacado
28/05/2024 21:46;Calçados;1667;Atacado
22/05/2024 17:10;Calçados;20164;Loja Virtual
04/05/2024 07:24;Roupas;23185;Atacado
26/05/2024 11:14;Acessórios;30594;Atacado
09/05/2024 15:51;Beleza;24496;Loja Virtual
14/05/2024 18:43;Acessórios;12959;Marketplace
31/05/2024 11:06;Acessórios;25712;Loja Virtual
01/05/2024 19:56;Roupas;8913;Atacado
26/05/2024 03:29;Acessórios;10037;Marketplace
12/05/2024 02:50;Produtos Eletrônicos;12112;Loja Virtual
09/05/2024 21:48;Esportes;45376;Atacado
