Data,Categoria,Receita,Canal de Venda
02/06/2025  09:33:02,Marketplace,3190.71,Marketplace A
02/06/2025  23:51:36,Assinaturas,3791.01,Site MG
04/06/2025  01:29:22,Vendas Presencial,3221.74,Marketplace A
09/06/2025  09:05:36,Assinaturas,3730.41,Marketplace A
09/06/2025  11:56:37,Vendas Presencial,2516.76,Marketplace A
10/06/2025  07:13:54,Marketplace,2683.82,Site MG
11/06/2025  16:44:14,Vendas Presencial,3044.91,Site MG
15/06/2025  14:25:00,Vendas Online,2842.87,Marketplace B
16/06/2025  22:44:36,Vendas Online,3320.85,Marketplace B
20/06/2025  00:33:08,Marketplace,3700.13,Site MG
20/06/2025  07:36:34,Vendas Presencial,2707.87,Loja Física MG
20/06/2025  14:59:22,Marketplace,3927.44,Marketplace B
22/06/2025  23:25:28,Serviços,2636.66,Site MG
24/06/2025  02:46:20,Assinaturas,3091.47,Marketplace A
24/06/2025  20:54:38,Vendas Online,2687.23,Loja Física MG
25/06/2025  01:58:49,Marketplace,4286.34,Marketplace B
25/06/2025  17:59:47,Marketplace,3474.45,Marketplace B
25/06/2025  22:52:17,Serviços,3982.13,Marketplace A
28/06/2025  11:26:48,Assinaturas,3486.9,Marketplace B
29/06/2025  13:26:59,Vendas Online,2656.3,Marketplace A
