Data,Categoria,Receita,Canal de Venda
01/04/2024  19:56:35,Marketplace,1879.79,Marketplace A
02/04/2024  10:15:08,Serviços,2222.75,Marketplace A
02/04/2024  12:17:12,Vendas Online,2999.42,Loja Física MG
03/04/2024  12:00:16,Serviços,2150.35,Site MG
03/04/2024  17:13:37,Vendas Presencial,1851.58,Marketplace A
03/04/2024  21:13:41,Serviços,2899.91,Site MG
04/04/2024  21:55:01,Vendas Presencial,3265.11,Site MG
09/04/2024  04:08:34,Marketplace,1894.07,Marketplace A
10/04/2024  15:07:06,Vendas Presencial,2541.76,Marketplace A
11/04/2024  04:50:57,Serviços,3259.11,Site MG
13/04/2024  14:23:42,Serviços,3177.07,Loja Física MG
15/04/2024  11:43:47,Marketplace,2901.44,Loja Física MG
19/04/2024  23:46:09,Assinaturas,3039.24,Site MG
21/04/2024  02:40:52,Assinaturas,2555.97,Marketplace B
21/04/2024  13:07:08,Vendas Online,3273.38,Site MG
23/04/2024  11:13:28,Assinaturas,3029.64,Marketplace A
27/04/2024  15:39:26,Marketplace,2087.02,Site MG
27/04/2024  20:23:06,Vendas Presencial,1951.98,Loja Física MG
28/04/2024  11:06:43,Marketplace,2460.4,Marketplace B
28/04/2024  21:46:43,Assinaturas,1810.01,Marketplace B
