Data,Categoria,Receita,Canal de Venda
01/02/2025  12:09:03,Vendas Online,3371.4,Marketplace A
04/02/2025  13:02:59,Serviços,2511.54,Site MG
06/02/2025  15:08:52,Assinaturas,2926.38,Site MG
07/02/2025  06:39:45,Marketplace,2055.6,Marketplace B
07/02/2025  14:52:50,Vendas Presencial,2727.6,Marketplace B
09/02/2025  19:12:12,Vendas Online,3099.2,Loja Física MG
13/02/2025  10:18:28,Vendas Presencial,3215.45,Marketplace A
13/02/2025  21:38:38,Marketplace,3310.52,Loja Física MG
14/02/2025  19:44:56,Serviços,2553.57,Marketplace B
14/02/2025  19:58:44,Vendas Presencial,2996.85,Marketplace B
16/02/2025  00:33:47,Vendas Online,3402.63,Loja Física MG
18/02/2025  16:23:44,Vendas Online,3540.34,Site MG
19/02/2025  18:42:45,Assinaturas,2538.29,Marketplace B
22/02/2025  04:45:41,Vendas Presencial,3107.28,Marketplace B
23/02/2025  03:48:22,Serviços,1877.2,Loja Física MG
23/02/2025  18:11:46,Vendas Presencial,2494.9,Site MG
25/02/2025  14:29:42,Serviços,3418.97,Marketplace A
27/02/2025  18:30:59,Serviços,3454.57,Marketplace A
27/02/2025  22:35:55,Marketplace,2720.72,Marketplace A
28/02/2025  13:51:00,Serviços,3059.99,Site MG
