Data;Categoria;Receita;Canal de Venda
12/08/2024 12:36;Casa & Cozinha;29827;Marketplace
05/08/2024 02:28;Beleza;4187;Loja Virtual
20/08/2024 05:34;Roupas;3436;Marketplace
10/08/2024 22:58;Acessórios;50;Marketplace
14/08/2024 12:47;Calçados;11516;Loja Virtual
09/08/2024 08:45;Acessórios;50;Atacado
06/08/2024 15:33;Casa & Cozinha;15599;Marketplace
20/08/2024 13:17;Esportes;20564;Marketplace
03/08/2024 10:42;Roupas;11142;Loja Virtual
05/08/2024 02:15;Beleza;16464;Loja Virtual
09/08/2024 02:46;Produtos Eletrônicos;18288;Loja Virtual
06/08/2024 15:44;Roupas;7314;Atacado
12/08/2024 14:02;Esportes;51436;Loja Virtual
28/08/2024 19:43;Calçados;18203;Marketplace
20/08/2024 22:27;Beleza;834;Loja Virtual
19/08/2024 04:33;Calçados;11512;Loja Virtual
23/08/2024 02:35;Roupas;16015;Loja Virtual
03/08/2024 21:40;Roupas;8804;Atacado
21/08/2024 08:15;Produtos Eletrônicos;10787;Atacado
03/08/2024 21:54;Beleza;46319;Loja Virtual
26/08/2024 23:43;Produtos Eletrônicos;23424;Marketplace
02/08/2024 20:12;Roupas;4228;Marketplace
22/08/2024 14:23;Calçados;3212;Marketplace
28/08/2024 20:21;Produtos Eletrônicos;28065;Loja Virtual
