Data;Categoria;Receita;Canal de Venda
24/08/2025 08:51;Casa & Cozinha;33084;Loja Virtual
31/08/2025 01:54;Roupas;15356;Atacado
12/08/2025 12:55;Esportes;17201;Marketplace
31/08/2025 21:31;Produtos Eletrônicos;34705;Atacado
12/08/2025 12:17;Acessórios;27595;Atacado
16/08/2025 05:48;Casa & Cozinha;25147;Loja Virtual
31/08/2025 11:33;Produtos Eletrônicos;28128;Atacado
23/08/2025 00:00;Acessórios;28584;Loja Virtual
22/08/2025 23:52;Produtos Eletrônicos;50;Atacado
29/08/2025 18:17;Beleza;59888;Atacado
31/08/2025 19:21;Acessórios;19854;Loja Virtual
07/08/2025 07:53;Roupas;21309;Marketplace
15/08/2025 03:44;Calçados;7908;Loja Virtual
17/08/2025 13:30;Produtos Eletrônicos;35873;Atacado
22/08/2025 22:14;Roupas;50;Loja Virtual
04/08/2025 08:04;Beleza;50;Marketplace
05/08/2025 18:43;Esportes;1960;Marketplace
30/08/2025 05:30;Roupas;26217;Marketplace
25/08/2025 03:07;Produtos Eletrônicos;18418;Atacado
19/08/2025 03:20;Casa & Cozinha;5625;Loja Virtual
06/08/2025 17:16;Roupas;20451;Loja Virtual
27/08/2025 08:15;Produtos Eletrônicos;2346;Loja Virtual
14/08/2025 06:26;Esportes;37374;Loja Virtual
13/08/2025 07:48;Acessórios;9311;Marketplace
24/08/2025 07:55;Acessórios;33416;Marketplace
30/08/2025 06:31;Acessórios;19903;Marketplace
11/08/2025 15:57;Casa & Cozinha;24278;Loja Virtual
