Data,Categoria,Receita,Canal de Venda
04/03/2025  05:42:51,Serviços,2347.53,Site MG
06/03/2025  00:20:15,Vendas Presencial,1833.01,Loja Física MG
06/03/2025  05:14:39,Marketplace,3352.71,Marketplace A
09/03/2025  11:08:43,Marketplace,3398.57,Loja Física MG
09/03/2025  23:56:40,Vendas Online,2527.19,Site MG
10/03/2025  21:04:16,Vendas Online,2353.11,Marketplace A
13/03/2025  07:57:49,Serviços,3156.86,Marketplace B
15/03/2025  14:22:49,Marketplace,2069.08,Loja Física MG
18/03/2025  03:11:41,Serviços,1888.52,Site MG
18/03/2025  17:30:41,Vendas Presencial,2193.58,Marketplace B
19/03/2025  18:23:51,Marketplace,3548.35,Loja Física MG
20/03/2025  21:19:44,Serviços,2987.38,Marketplace A
22/03/2025  20:15:06,Marketplace,3562.81,Site MG
24/03/2025  11:13:26,Serviços,3257.18,Marketplace A
24/03/2025  18:31:21,Marketplace,3420.71,Marketplace A
25/03/2025  18:13:58,Vendas Online,1967.11,Marketplace B
27/03/2025  08:54:52,Vendas Presencial,2851.02,Marketplace A
28/03/2025  17:29:41,Serviços,2962.19,Site MG
29/03/2025  00:54:32,Vendas Online,2805.35,Loja Física MG
29/03/2025  06:20:31,Assinaturas,3384.74,Marketplace B
