Data,Categoria,Receita,Canal de Venda
06/04/2025  12:40:00,Vendas Online,2652.24,Marketplace A
07/04/2025  01:50:38,Serviços,2640.19,Marketplace A
08/04/2025  11:05:38,Vendas Online,3376.26,Loja Física MG
11/04/2025  03:51:32,Marketplace,3159.34,Marketplace B
12/04/2025  08:14:38,Vendas Presencial,3007.4,Loja Física MG
12/04/2025  21:25:25,Serviços,2515.09,Marketplace A
14/04/2025  16:06:35,Vendas Online,1929.12,Marketplace B
15/04/2025  00:12:54,Serviços,2630.94,Marketplace B
16/04/2025  19:27:05,Vendas Online,2732.27,Marketplace B
17/04/2025  00:47:45,Vendas Online,3370.68,Site MG
18/04/2025  09:46:53,Serviços,2674.24,Marketplace B
20/04/2025  05:43:02,Marketplace,1998.02,Marketplace A
21/04/2025  00:10:05,Marketplace,2642.79,Loja Física MG
23/04/2025  14:24:36,Assinaturas,1896.94,Marketplace A
23/04/2025  19:03:49,Vendas Presencial,2040.36,Loja Física MG
25/04/2025  10:49:29,Assinaturas,2084.55,Site MG
26/04/2025  10:51:35,Serviços,2603.82,Site MG
26/04/2025  22:10:06,Vendas Presencial,2138.01,Loja Física MG
30/04/2025  12:36:00,Marketplace,2369.94,Marketplace A
30/04/2025  12:39:41,Serviços,2368.8,Marketplace B
