Data;Categoria;Receita;Canal de Venda
01/07/2025 06:33;Casa & Cozinha;7141;Atacado
17/07/2025 20:17;Acessórios;6634;Marketplace
09/07/2025 11:14;Beleza;50;Marketplace
18/07/2025 18:11;Beleza;8505;Loja Virtual
28/07/2025 04:47;Calçados;8768;Loja Virtual
22/07/2025 07:26;Roupas;998;Atacado
14/07/2025 04:38;Acessórios;46226;Loja Virtual
19/07/2025 05:41;Calçados;3014;Marketplace
28/07/2025 15:10;Esportes;55368;Loja Virtual
17/07/2025 11:24;Calçados;47993;Marketplace
06/07/2025 11:38;Esportes;54322;Marketplace
22/07/2025 10:59;Casa & Cozinha;18587;Atacado
02/07/2025 20:20;Beleza;50;Atacado
04/07/2025 15:43;Calçados;24957;Marketplace
05/07/2025 20:32;Casa & Cozinha;17035;Marketplace
31/07/2025 12:38;Beleza;20701;Marketplace
21/07/2025 08:53;Roupas;8914;Atacado
02/07/2025 05:16;Acessórios;17923;Atacado
26/07/2025 15:56;Produtos Eletrônicos;9224;Atacado
02/07/2025 07:48;Acessórios;9394;Marketplace
29/07/2025 23:46;Esportes;17648;Loja Virtual
29/07/2025 04:28;Acessórios;24464;Marketplace
03/07/2025 07:24;Acessórios;61275;Marketplace
31/07/2025 02:13;Casa & Cozinha;35422;Loja Virtual
20/07/2025 21:32;Acessórios;50;Atacado
13/07/2025 11:52;Roupas;39964;Loja Virtual
08/07/2025 01:08;Casa & Cozinha;26621;Marketplace
17/07/2025 08:24;Acessórios;15281;Atacado
12/07/2025 18:41;Esportes;34319;Marketplace
20/07/2025 04:50;Esportes;1108;Marketplace
