Data,Categoria,Receita,Canal de Venda
03/01/2025  01:19:18,Assinaturas,3699.52,Marketplace B
04/01/2025  12:32:37,Marketplace,3125.47,Marketplace A
07/01/2025  10:26:36,Assinaturas,3481.48,Marketplace A
08/01/2025  07:46:08,Vendas Presencial,4064.39,Site MG
08/01/2025  22:56:22,Marketplace,2749.34,Marketplace A
11/01/2025  20:11:20,Vendas Online,4124.0,Site MG
11/01/2025  22:11:49,Vendas Online,3136.0,Loja Física MG
12/01/2025  07:47:55,Marketplace,4238.93,Loja Física MG
13/01/2025  13:30:24,Vendas Online,2486.27,Site MG
14/01/2025  01:55:54,Vendas Presencial,3583.49,Marketplace A
14/01/2025  21:08:21,Assinaturas,3666.09,Marketplace B
15/01/2025  03:30:03,Serviços,2854.28,Site MG
15/01/2025  08:13:48,Vendas Presencial,2886.86,Marketplace A
16/01/2025  02:08:39,Assinaturas,2762.97,Loja Física MG
16/01/2025  06:32:07,Assinaturas,3640.98,Marketplace B
18/01/2025  06:46:23,Vendas Online,3522.5,Marketplace B
25/01/2025  06:10:58,Assinaturas,3313.0,Site MG
25/01/2025  16:12:01,Vendas Online,3311.34,Marketplace A
26/01/2025  10:23:16,Serviços,3859.1,Marketplace B
31/01/2025  21:57:21,Vendas Online,3363.99,Marketplace A
