Data;Categoria;Receita;Canal de Venda
25/03/2024 13:16;Produtos Eletrônicos;49852;Loja Virtual
03/03/2024 20:27;Esportes;23716;Loja Virtual
05/03/2024 07:08;Beleza;4405;Marketplace
15/03/2024 10:21;Calçados;857;Loja Virtual
27/03/2024 20:17;Esportes;33016;Atacado
31/03/2024 07:12;Produtos Eletrônicos;30505;Atacado
21/03/2024 02:49;Produtos Eletrônicos;939;Marketplace
27/03/2024 14:58;Casa & Cozinha;25543;Atacado
13/03/2024 15:00;Roupas;50;Loja Virtual
28/03/2024 15:28;Esportes;14847;Marketplace
01/03/2024 12:37;Beleza;912;Marketplace
16/03/2024 20:15;Calçados;50;Marketplace
23/03/2024 09:15;Roupas;23639;Loja Virtual
09/03/2024 13:31;Calçados;24752;Loja Virtual
14/03/2024 13:21;Calçados;22954;Loja Virtual
22/03/2024 21:51;Beleza;24008;Marketplace
01/03/2024 23:34;Roupas;27581;Marketplace
13/03/2024 22:09;Acessórios;50;Marketplace
26/03/2024 19:57;Calçados;28351;Marketplace
05/03/2024 14:42;Casa & Cozinha;5289;Atacado
02/03/2024 06:53;Calçados;24158;Atacado
31/03/2024 22:01;Esportes;32509;Atacado
28/03/2024 13:34;Beleza;50;Atacado
14/03/2024 17:28;Acessórios;7468;Atacado
11/03/2024 14:39;Beleza;44799;Atacado
29/03/2024 17:05;Acessórios;40914;Marketplace
06/03/2024 01:16;Roupas;24689;Marketplace
