Data;Categoria;Receita;Canal de Venda
02/11/2024 16:02;Esportes;16305;Marketplace
18/11/2024 20:22;Roupas;21173;Loja Virtual
05/11/2024 00:16;Casa & Cozinha;46704;Atacado
22/11/2024 15:01;Casa & Cozinha;2296;Atacado
22/11/2024 13:51;Acessórios;20223;Marketplace
16/11/2024 05:58;Casa & Cozinha;19131;Atacado
14/11/2024 00:01;Beleza;61174;Loja Virtual
05/11/2024 20:14;Beleza;49583;Marketplace
18/11/2024 20:43;Roupas;16068;Loja Virtual
01/11/2024 06:32;Roupas;38025;Marketplace
30/11/2024 03:33;Acessórios;19614;Marketplace
17/11/2024 15:29;Esportes;50;Atacado
24/11/2024 13:18;Acessórios;15847;Loja Virtual
08/11/2024 12:36;Acessórios;50;Loja Virtual
18/11/2024 10:49;Calçados;33171;Loja Virtual
18/11/2024 09:01;Esportes;20947;Atacado
24/11/2024 20:47;Calçados;15636;Marketplace
23/11/2024 19:45;Calçados;50;Marketplace
16/11/2024 10:58;Roupas;50;Loja Virtual
14/11/2024 01:36;Acessórios;14627;Atacado
27/11/2024 21:03;Produtos Eletrônicos;31139;Loja Virtual
20/11/2024 20:42;Casa & Cozinha;15698;Loja Virtual
24/11/2024 11:10;Beleza;50;Atacado
