Data;Categoria;Receita;Canal de Venda
03/09/2024 12:32;Esportes;32022;Atacado
20/09/2024 15:16;Esportes;50;Atacado
25/09/2024 12:23;Calçados;4359;Marketplace
22/09/2024 15:18;Produtos Eletrônicos;32086;Marketplace
29/09/2024 16:08;Casa & Cozinha;50;Loja Virtual
19/09/2024 07:46;Casa & Cozinha;18943;Loja Virtual
12/09/2024 04:12;Casa & Cozinha;9398;Loja Virtual
16/09/2024 22:36;Calçados;24156;Marketplace
06/09/2024 12:39;Esportes;50;Loja Virtual
11/09/2024 15:33;Acessórios;7788;Atacado
09/09/2024 19:43;Produtos Eletrônicos;50;Marketplace
14/09/2024 04:56;Beleza;28015;Loja Virtual
10/09/2024 23:55;Beleza;30217;Marketplace
12/09/2024 10:43;Calçados;5531;Atacado
04/09/2024 12:23;Roupas;28694;Atacado
19/09/2024 17:12;Casa & Cozinha;21589;Loja Virtual
17/09/2024 01:02;Acessórios;2913;Atacado
29/09/2024 09:31;Produtos Eletrônicos;16177;Loja Virtual
19/09/2024 10:32;Casa & Cozinha;20769;Atacado
17/09/2024 14:15;Casa & Cozinha;5479;Loja Virtual
06/09/2024 16:40;Casa & Cozinha;624;Loja Virtual
02/09/2024 01:18;Casa & Cozinha;10772;Atacado
25/09/2024 05:31;Calçados;19196;Loja Virtual
