Data,Categoria,Receita,Canal de Venda
05/03/2025  02:03:17,Vendas Online,3687.79,Site RJ
05/03/2025  21:04:09,Assinaturas,4160.22,Marketplace C
06/03/2025  11:48:23,Marketplace,3912.88,Site RJ
06/03/2025  12:50:14,Marketplace,4918.56,Marketplace C
07/03/2025  03:19:49,Marketplace,3758.25,Site RJ
10/03/2025  05:01:15,Assinaturas,3658.75,Marketplace B
12/03/2025  23:46:54,Serviços,3402.57,Loja Física RJ
14/03/2025  19:54:39,Serviços,2968.9,Loja Física RJ
15/03/2025  01:52:24,Marketplace,3635.19,Loja Física RJ
16/03/2025  07:33:12,Assinaturas,4487.99,Marketplace B
17/03/2025  20:04:25,Marketplace,4529.86,Marketplace B
18/03/2025  21:11:18,Vendas Presencial,4044.84,Site RJ
20/03/2025  11:50:01,Serviços,3734.19,Marketplace B
21/03/2025  15:03:26,Vendas Presencial,4734.67,Marketplace B
21/03/2025  23:16:54,Vendas Presencial,4030.79,Loja Física RJ
22/03/2025  02:30:24,Marketplace,5393.01,Loja Física RJ
24/03/2025  05:33:36,Marketplace,4627.46,Loja Física RJ
26/03/2025  18:24:46,Vendas Online,3038.35,Site RJ
28/03/2025  12:16:53,Serviços,3983.08,Site RJ
29/03/2025  17:58:33,Vendas Online,3971.65,Marketplace C
