Data,Categoria,Receita,Canal de Venda
01/09/2024  18:57:02,Vendas Online,4830.2,Marketplace C
01/09/2024  21:17:55,Vendas Presencial,4505.95,Marketplace B
03/09/2024  12:43:24,Vendas Online,3258.42,Site RJ
10/09/2024  11:05:38,Marketplace,4365.07,Loja Física RJ
11/09/2024  11:41:29,Assinaturas,2717.99,Marketplace B
12/09/2024  09:09:52,Assinaturas,3695.0,Loja Física RJ
12/09/2024  13:05:38,Marketplace,2538.43,Marketplace B
14/09/2024  05:37:25,Marketplace,4832.49,Loja Física RJ
16/09/2024  13:53:29,Assinaturas,3160.01,Marketplace B
17/09/2024  03:36:00,Marketplace,3178.38,Marketplace B
18/09/2024  20:53:47,Vendas Presencial,4679.21,Marketplace B
18/09/2024  22:31:50,Vendas Presencial,4803.37,Site RJ
23/09/2024  09:46:30,Vendas Presencial,4723.18,Marketplace C
23/09/2024  14:51:00,Vendas Online,3014.71,Loja Física RJ
23/09/2024  18:30:04,Vendas Presencial,4751.11,Marketplace B
24/09/2024  17:34:09,Marketplace,2578.53,Marketplace C
27/09/2024  06:52:44,Assinaturas,3953.44,Site RJ
27/09/2024  13:56:07,Serviços,3897.55,Site RJ
27/09/2024  15:34:10,Marketplace,4208.83,Marketplace C
29/09/2024  01:21:32,Vendas Presencial,3090.13,Marketplace C
