Data;Categoria;Receita;Canal de Venda
18/04/2025 17:36;Calçados;50;Marketplace
07/04/2025 18:19;Casa & Cozinha;24778;Parcerias
28/04/2025 08:09;Roupas;25352;Parcerias
11/04/2025 11:39;Beleza;50;Marketplace
25/04/2025 05:54;Esportes;11155;Marketplace
03/04/2025 02:45;Beleza;29515;Loja Virtual
25/04/2025 05:10;Produtos Eletrônicos;31442;Marketplace
16/04/2025 11:21;Calçados;24554;Loja Virtual
26/04/2025 06:09;Roupas;936;Marketplace
28/04/2025 23:52;Esportes;5107;Loja Virtual
20/04/2025 18:05;Acessórios;38294;Loja Virtual
06/04/2025 12:12;Esportes;30547;Parcerias
11/04/2025 09:06;Beleza;27069;Marketplace
09/04/2025 00:31;Esportes;45036;Parcerias
09/04/2025 05:13;Esportes;50057;Parcerias
21/04/2025 12:20;Calçados;65842;Parcerias
27/04/2025 01:15;Acessórios;13942;Parcerias
21/04/2025 17:18;Casa & Cozinha;874;Parcerias
01/04/2025 19:30;Calçados;9806;Loja Virtual
12/04/2025 12:08;Calçados;5493;Marketplace
21/04/2025 10:47;Esportes;16036;Loja Virtual
08/04/2025 07:56;Calçados;15049;Parcerias
06/04/2025 12:39;Produtos Eletrônicos;41466;Marketplace
15/04/2025 01:20;Beleza;31582;Parcerias
