Data,Categoria,Receita,Canal de Venda
02/08/2025  00:47:41,Marketplace,3924.94,Marketplace B
02/08/2025  01:17:25,Assinaturas,4572.26,Loja Física RJ
03/08/2025  11:37:04,Serviços,3528.89,Marketplace B
04/08/2025  09:21:40,Serviços,4122.17,Site RJ
06/08/2025  06:47:44,Serviços,4726.1,Marketplace C
08/08/2025  07:53:11,Marketplace,4767.34,Loja Física RJ
10/08/2025  01:31:30,Serviços,4450.44,Marketplace C
18/08/2025  17:04:52,Serviços,3679.08,Marketplace C
19/08/2025  00:20:15,Vendas Online,2962.0,Marketplace C
19/08/2025  14:43:07,Assinaturas,4369.64,Loja Física RJ
19/08/2025  15:42:29,Vendas Online,4188.66,Marketplace C
20/08/2025  17:47:18,Vendas Online,3951.5,Loja Física RJ
21/08/2025  07:41:04,Vendas Presencial,4435.16,Loja Física RJ
25/08/2025  02:50:07,Vendas Online,3557.71,Loja Física RJ
26/08/2025  05:02:16,Serviços,3839.12,Site RJ
26/08/2025  18:19:41,Serviços,3279.71,Loja Física RJ
27/08/2025  04:44:54,Assinaturas,3317.01,Site RJ
27/08/2025  13:56:25,Assinaturas,2501.85,Marketplace B
30/08/2025  12:06:09,Vendas Presencial,2844.03,Loja Física RJ
30/08/2025  12:50:38,Serviços,4917.39,Loja Física RJ
