Data,Categoria,Receita,Canal de Venda
02/12/2024  00:30:11,Vendas Online,6144.0,Marketplace B
02/12/2024  05:57:19,Marketplace,4872.98,Site RJ
02/12/2024  18:05:02,Serviços,6365.53,Site RJ
03/12/2024  01:37:56,Vendas Online,5231.03,Marketplace B
04/12/2024  08:37:18,Serviços,6521.72,Site RJ
05/12/2024  17:27:31,Vendas Online,5490.13,Marketplace B
07/12/2024  07:29:09,Vendas Presencial,7759.0,Site RJ
10/12/2024  11:43:43,Marketplace,5094.93,Site RJ
11/12/2024  05:38:20,Serviços,5905.82,Loja Física RJ
12/12/2024  03:19:15,Assinaturas,7471.97,Loja Física RJ
12/12/2024  16:19:18,Assinaturas,5616.87,Loja Física RJ
13/12/2024  10:42:10,Assinaturas,5513.95,Loja Física RJ
16/12/2024  19:14:44,Marketplace,4145.11,Site RJ
20/12/2024  08:10:41,Serviços,7554.14,Site RJ
26/12/2024  07:50:54,Marketplace,5546.49,Marketplace C
27/12/2024  06:50:10,Assinaturas,7641.86,Loja Física RJ
27/12/2024  19:18:08,Vendas Online,6961.3,Loja Física RJ
28/12/2024  02:06:05,Vendas Online,5540.3,Site RJ
28/12/2024  07:18:15,Serviços,6657.02,Marketplace B
30/12/2024  12:37:13,Assinaturas,7553.85,Loja Física RJ
