Data,Categoria,Receita,Canal de Venda
02/09/2025  21:49:30,Marketplace,5133.45,Marketplace B
04/09/2025  03:39:08,Serviços,3970.37,Marketplace B
04/09/2025  07:13:30,Assinaturas,5498.53,Site RJ
09/09/2025  00:50:36,Assinaturas,4226.03,Loja Física RJ
09/09/2025  17:27:39,Serviços,5350.46,Marketplace B
10/09/2025  16:24:36,Marketplace,5136.97,Site RJ
11/09/2025  05:15:02,Marketplace,3326.2,Marketplace C
11/09/2025  10:37:16,Marketplace,5043.63,Site RJ
14/09/2025  10:41:02,Vendas Presencial,5125.87,Marketplace C
15/09/2025  08:26:33,Vendas Online,3801.21,Marketplace B
15/09/2025  17:09:06,Marketplace,3109.66,Site RJ
16/09/2025  04:16:07,Serviços,5820.96,Site RJ
18/09/2025  16:06:25,Marketplace,3680.24,Site RJ
18/09/2025  17:58:46,Vendas Online,4746.73,Loja Física RJ
20/09/2025  20:52:10,Vendas Presencial,4719.95,Loja Física RJ
23/09/2025  18:25:44,Serviços,4639.29,Loja Física RJ
25/09/2025  16:08:44,Marketplace,4166.78,Site RJ
27/09/2025  10:39:11,Assinaturas,3551.34,Loja Física RJ
28/09/2025  02:30:48,Assinaturas,4607.86,Site RJ
30/09/2025  05:23:58,Marketplace,4326.47,Marketplace C
