Data,Categoria,Receita,Canal de Venda
01/02/2024  07:56:23,Serviços,3494.27,Marketplace C
08/02/2024  15:13:16,Vendas Online,3959.35,Marketplace C
09/02/2024  11:46:32,Serviços,3534.67,Loja Física RJ
13/02/2024  22:59:32,Assinaturas,4304.32,Loja Física RJ
16/02/2024  19:57:10,Marketplace,3944.97,Marketplace B
16/02/2024  22:28:43,Marketplace,3185.13,Marketplace B
19/02/2024  16:20:33,Marketplace,3694.78,Loja Física RJ
20/02/2024  01:48:08,Vendas Presencial,3233.49,Marketplace C
21/02/2024  22:04:29,Assinaturas,2459.79,Marketplace B
23/02/2024  00:28:30,Vendas Online,4147.06,Marketplace C
23/02/2024  09:19:45,Vendas Presencial,3380.32,Marketplace C
24/02/2024  05:23:26,Marketplace,2862.2,Marketplace B
24/02/2024  22:08:09,Serviços,4099.59,Marketplace C
25/02/2024  08:21:18,Assinaturas,4020.42,Marketplace C
26/02/2024  03:06:09,Marketplace,4388.92,Site RJ
26/02/2024  12:53:52,Vendas Online,4225.66,Marketplace C
26/02/2024  14:44:16,Serviços,3867.33,Marketplace C
28/02/2024  06:37:19,Vendas Presencial,4330.24,Site RJ
28/02/2024  12:16:40,Vendas Presencial,4500.88,Site RJ
28/02/2024  15:41:10,Serviços,4573.61,Loja Física RJ
