Data;Categoria;Receita;Canal de Venda
11/04/2024 14:09;Beleza;26441;Loja Virtual
12/04/2024 06:47;Acessórios;50;Loja Virtual
30/04/2024 21:22;Roupas;23127;Loja Virtual
21/04/2024 09:45;Roupas;2396;Parcerias
16/04/2024 23:19;Beleza;55328;Marketplace
16/04/2024 03:02;Produtos Eletrônicos;30155;Parcerias
12/04/2024 15:37;Calçados;2655;Marketplace
26/04/2024 23:21;Calçados;21895;Parcerias
12/04/2024 17:16;Calçados;50;Loja Virtual
06/04/2024 04:49;Produtos Eletrônicos;31684;Loja Virtual
01/04/2024 03:11;Beleza;73234;Parcerias
18/04/2024 14:56;Acessórios;15578;Loja Virtual
23/04/2024 10:57;Esportes;16728;Parcerias
28/04/2024 19:30;Roupas;62754;Parcerias
06/04/2024 10:43;Acessórios;37042;Marketplace
12/04/2024 14:00;Roupas;7792;Loja Virtual
01/04/2024 07:36;Beleza;34721;Loja Virtual
17/04/2024 23:40;Acessórios;36131;Loja Virtual
19/04/2024 13:17;Acessórios;51516;Marketplace
22/04/2024 09:53;Casa & Cozinha;50;Parcerias
06/04/2024 21:48;Produtos Eletrônicos;5962;Parcerias
28/04/2024 07:42;Roupas;50;Loja Virtual
14/04/2024 10:01;Roupas;20756;Marketplace
19/04/2024 16:44;Esportes;50;Parcerias
21/04/2024 03:17;Beleza;46654;Parcerias
