Data;Categoria;Receita;Canal de Venda
18/07/2024 23:07;Casa & Cozinha;16806;Marketplace
21/07/2024 15:38;Calçados;50;Loja Virtual
17/07/2024 18:40;Beleza;61592;Loja Virtual
30/07/2024 07:21;Esportes;12647;Loja Virtual
17/07/2024 18:45;Acessórios;1064;Loja Virtual
03/07/2024 20:27;Roupas;44568;Marketplace
26/07/2024 10:32;Esportes;51611;Parcerias
08/07/2024 14:46;Calçados;50;Loja Virtual
08/07/2024 18:52;Acessórios;17554;Parcerias
08/07/2024 14:20;Produtos Eletrônicos;50;Parcerias
13/07/2024 20:05;Acessórios;42859;Parcerias
01/07/2024 10:38;Roupas;35443;Loja Virtual
04/07/2024 02:26;Casa & Cozinha;33509;Marketplace
04/07/2024 16:04;Acessórios;44506;Loja Virtual
28/07/2024 11:34;Produtos Eletrônicos;50;Parcerias
03/07/2024 11:35;Produtos Eletrônicos;39254;Loja Virtual
11/07/2024 08:12;Casa & Cozinha;70633;Loja Virtual
08/07/2024 11:06;Casa & Cozinha;14972;Loja Virtual
08/07/2024 13:43;Beleza;33746;Marketplace
01/07/2024 05:23;Roupas;18384;Marketplace
20/07/2024 15:42;Casa & Cozinha;39246;Loja Virtual
30/07/2024 18:01;Casa & Cozinha;9396;Marketplace
31/07/2024 22:16;Produtos Eletrônicos;9951;Parcerias
11/07/2024 01:35;Acessórios;4956;Marketplace
19/07/2024 11:53;Beleza;35313;Loja Virtual
27/07/2024 18:02;Beleza;42874;Marketplace
19/07/2024 15:40;Esportes;29446;Marketplace
20/07/2024 08:50;Roupas;28704;Loja Virtual
14/07/2024 20:23;Roupas;2927;Parcerias
