Data,Categoria,Receita,Canal de Venda
04/10/2024  16:42:17,Serviços,3743.38,Site RJ
05/10/2024  21:08:54,Serviços,4828.95,Marketplace B
08/10/2024  20:48:26,Marketplace,4585.9,Marketplace B
09/10/2024  12:17:29,Marketplace,3784.13,Marketplace C
10/10/2024  04:20:58,Vendas Presencial,3880.23,Loja Física RJ
16/10/2024  06:06:11,Assinaturas,5558.71,Site RJ
16/10/2024  10:05:44,Assinaturas,3539.62,Marketplace C
17/10/2024  15:24:48,Serviços,3376.66,Marketplace B
18/10/2024  16:39:40,Vendas Online,5970.95,Marketplace C
20/10/2024  00:26:04,Serviços,4114.83,Site RJ
20/10/2024  07:47:58,Vendas Presencial,3958.76,Loja Física RJ
20/10/2024  16:18:31,Vendas Online,5208.17,Loja Física RJ
20/10/2024  16:56:26,Vendas Presencial,4719.26,Marketplace B
22/10/2024  23:59:23,Assinaturas,5977.31,Loja Física RJ
23/10/2024  04:49:41,Vendas Online,3831.45,Marketplace C
26/10/2024  06:12:42,Assinaturas,5244.08,Loja Física RJ
27/10/2024  08:26:03,Assinaturas,4217.54,Site RJ
27/10/2024  17:38:20,Marketplace,5681.71,Loja Física RJ
28/10/2024  02:30:32,Vendas Online,6666.95,Marketplace B
28/10/2024  10:49:25,Vendas Online,3562.41,Marketplace B
