Data;Categoria;Receita;Canal de Venda
02/06/2024 12:49;Beleza;34824;Marketplace
24/06/2024 17:36;Esportes;51366;Marketplace
07/06/2024 10:56;Produtos Eletrônicos;19337;Marketplace
02/06/2024 04:28;Roupas;1677;Marketplace
22/06/2024 02:04;Casa & Cozinha;50;Marketplace
14/06/2024 22:27;Acessórios;17839;Marketplace
29/06/2024 19:44;Esportes;3278;Marketplace
28/06/2024 23:15;Produtos Eletrônicos;26454;Marketplace
05/06/2024 19:25;Beleza;24249;Marketplace
17/06/2024 07:41;Calçados;45974;Loja Virtual
12/06/2024 02:26;Beleza;30029;Parcerias
10/06/2024 07:01;Produtos Eletrônicos;58108;Marketplace
08/06/2024 02:37;Acessórios;50;Loja Virtual
30/06/2024 01:15;Produtos Eletrônicos;81;Parcerias
15/06/2024 03:57;Roupas;22212;Loja Virtual
25/06/2024 06:34;Esportes;15329;Loja Virtual
22/06/2024 21:47;Casa & Cozinha;12757;Loja Virtual
09/06/2024 23:02;Produtos Eletrônicos;9884;Loja Virtual
07/06/2024 10:27;Produtos Eletrônicos;39793;Marketplace
16/06/2024 22:47;Roupas;54899;Marketplace
30/06/2024 02:56;Calçados;21115;Marketplace
07/06/2024 17:52;Roupas;18983;Parcerias
11/06/2024 11:38;Acessórios;23215;Loja Virtual
15/06/2024 22:19;Esportes;25827;Parcerias
