Data,Categoria,Receita,Canal de Venda
02/04/2025  03:42:23,Assinaturas,3551.3,Site RJ
03/04/2025  16:18:09,Serviços,4865.03,Marketplace C
05/04/2025  12:40:07,Assinaturas,4665.02,Loja Física RJ
10/04/2025  17:46:14,Serviços,5957.27,Marketplace B
11/04/2025  18:06:18,Vendas Online,5495.86,Marketplace C
14/04/2025  01:13:14,Marketplace,4528.62,Site RJ
14/04/2025  19:44:01,Serviços,3913.22,Loja Física RJ
19/04/2025  12:40:36,Vendas Presencial,5953.59,Marketplace B
19/04/2025  19:50:54,Vendas Presencial,3872.39,Marketplace B
20/04/2025  01:32:23,Serviços,4717.57,Site RJ
23/04/2025  14:16:37,Vendas Presencial,5544.0,Loja Física RJ
25/04/2025  04:49:27,Assinaturas,3348.51,Site RJ
25/04/2025  06:21:19,Vendas Presencial,4068.64,Loja Física RJ
25/04/2025  19:36:51,Assinaturas,4685.55,Marketplace C
25/04/2025  19:45:36,Serviços,4274.73,Loja Física RJ
26/04/2025  09:18:36,Vendas Presencial,4457.53,Site RJ
27/04/2025  17:41:38,Serviços,5709.01,Loja Física RJ
28/04/2025  21:58:35,Serviços,5453.87,Marketplace B
29/04/2025  00:41:28,Vendas Presencial,5383.09,Marketplace B
29/04/2025  06:06:11,Vendas Presencial,5891.2,Marketplace C
