Data,Categoria,Receita,Canal de Venda
01/06/2024  07:42:52,Marketplace,5263.84,Marketplace B
02/06/2024  12:13:57,Vendas Online,5486.74,Marketplace C
02/06/2024  21:55:27,Serviços,4987.35,Marketplace B
03/06/2024  22:13:31,Vendas Presencial,5486.43,Site RJ
04/06/2024  03:25:52,Vendas Presencial,4037.02,Site RJ
04/06/2024  14:11:57,Vendas Presencial,6172.86,Marketplace C
05/06/2024  04:38:15,Serviços,3227.37,Marketplace C
06/06/2024  17:20:10,Marketplace,4753.82,Loja Física RJ
09/06/2024  06:52:49,Assinaturas,5887.78,Marketplace C
10/06/2024  17:18:18,Serviços,3244.65,Marketplace C
13/06/2024  07:23:58,Assinaturas,4732.93,Site RJ
16/06/2024  15:06:07,Vendas Presencial,6085.79,Site RJ
17/06/2024  11:43:44,Vendas Online,4046.17,Marketplace B
18/06/2024  15:12:08,Serviços,3681.61,Site RJ
20/06/2024  00:40:44,Assinaturas,4780.14,Site RJ
21/06/2024  03:07:10,Assinaturas,5388.88,Site RJ
23/06/2024  00:26:52,Assinaturas,4918.58,Loja Física RJ
23/06/2024  14:08:42,Vendas Presencial,5084.23,Site RJ
29/06/2024  13:43:36,Marketplace,6031.86,Marketplace B
29/06/2024  20:47:58,Marketplace,4049.95,Loja Física RJ
