Data,Categoria,Receita,Canal de Venda
01/02/2025  13:44:22,Marketplace,3400.7,Loja Física RJ
02/02/2025  15:44:17,Serviços,2752.47,Marketplace B
03/02/2025  08:50:38,Serviços,3660.85,Marketplace B
03/02/2025  10:59:15,Serviços,3585.9,Site RJ
04/02/2025  12:30:39,Vendas Presencial,2973.15,Marketplace B
09/02/2025  00:58:37,Assinaturas,3664.67,Site RJ
09/02/2025  20:37:56,Assinaturas,2833.55,Marketplace B
11/02/2025  00:30:12,Vendas Presencial,2443.96,Site RJ
11/02/2025  01:54:21,Marketplace,3072.77,Loja Física RJ
14/02/2025  17:01:44,Vendas Online,4210.37,Site RJ
15/02/2025  13:34:47,Vendas Online,3727.04,Site RJ
17/02/2025  18:14:59,Serviços,4238.99,Marketplace C
19/02/2025  04:14:26,Vendas Online,3996.49,Marketplace B
22/02/2025  17:28:45,Vendas Presencial,3865.1,Marketplace B
22/02/2025  22:46:00,Assinaturas,2442.21,Marketplace B
23/02/2025  08:37:12,Assinaturas,4514.74,Marketplace C
24/02/2025  06:13:23,Vendas Online,4309.19,Site RJ
24/02/2025  09:46:48,Assinaturas,3753.86,Marketplace C
25/02/2025  07:34:21,Assinaturas,4334.86,Marketplace B
26/02/2025  13:56:21,Vendas Online,4236.13,Site RJ
