Data;Tipo de Despesa;Valor;Descrição
21/03/2025 07:43;Água;202151;Água - pagamento referente a Mar 2025
26/03/2025 05:04;Compras de equipamentos;18692;Compras de equipamentos - pagamento referente a Mar 2025
26/03/2025 22:39;Compras de equipamentos;44244;Compras de equipamentos - pagamento referente a Mar 2025
26/03/2025 13:07;Contabilidade;235817;Contabilidade - pagamento referente a Mar 2025
17/03/2025 12:40;Sistemas;122642;Sistemas - pagamento referente a Mar 2025
01/03/2025 10:52;Vale Transporte;85538;Vale Transporte - pagamento referente a Mar 2025
28/03/2025 11:52;Compras de equipamentos;50;Compras de equipamentos - pagamento referente a Mar 2025
25/03/2025 10:17;Companhia de mídia;51016;Companhia de mídia - pagamento referente a Mar 2025
10/03/2025 00:24;Internet;270189;Internet - pagamento referente a Mar 2025
19/03/2025 03:00;Manutenção de equipamento;46021;Manutenção de equipamento - pagamento referente a Mar 2025
13/03/2025 10:44;Folha de pagamento;344075;Folha de pagamento - pagamento referente a Mar 2025
28/03/2025 18:49;Alimentação;182323;Alimentação - pagamento referente a Mar 2025
06/03/2025 19:51;Alimentação;180226;Alimentação - pagamento referente a Mar 2025
29/03/2025 18:01;Segurança e Monitoramento;73288;Segurança e Monitoramento - pagamento referente a Mar 2025
23/03/2025 06:17;Fretes;40636;Fretes - pagamento referente a Mar 2025
05/03/2025 18:37;Sistemas;251418;Sistemas - pagamento referente a Mar 2025
04/03/2025 07:08;Fretes;12974;Fretes - pagamento referente a Mar 2025
27/03/2025 08:47;Energia;320272;Energia - pagamento referente a Mar 2025
09/03/2025 19:51;Materiais de Limpeza;1295;Materiais de Limpeza - pagamento referente a Mar 2025
20/03/2025 21:44;Folha de pagamento;145889;Folha de pagamento - pagamento referente a Mar 2025
29/03/2025 13:16;Materiais de Limpeza;47725;Materiais de Limpeza - pagamento referente a Mar 2025
29/03/2025 06:53;Alimentação;260833;Alimentação - pagamento referente a Mar 2025
20/03/2025 14:11;Devoluções e ressarcimento;2991;Devoluções e ressarcimento - pagamento referente a Mar 2025
19/03/2025 17:22;Internet;107331;Internet - pagamento referente a Mar 2025
20/03/2025 20:05;Fretes;13684;Fretes - pagamento referente a Mar 2025
30/03/2025 03:36;Sistemas;306332;Sistemas - pagamento referente a Mar 2025
02/03/2025 14:03;Expedição;49645;Expedição - pagamento referente a Mar 2025
10/03/2025 08:53;Manutenção de equipamento;33203;Manutenção de equipamento - pagamento referente a Mar 2025
09/03/2025 13:57;Expedição;4959;Expedição - pagamento referente a Mar 2025
07/03/2025 13:47;Compras de equipamentos;18845;Compras de equipamentos - pagamento referente a Mar 2025
15/03/2025 08:13;Vale Transporte;177512;Vale Transporte - pagamento referente a Mar 2025
21/03/2025 13:32;Manutenção de equipamento;3521;Manutenção de equipamento - pagamento referente a Mar 2025
22/03/2025 16:52;Serviços de terceiros;74942;Serviços de terceiros - pagamento referente a Mar 2025
13/03/2025 04:49;Compras de equipamentos;50;Compras de equipamentos - pagamento referente a Mar 2025
26/03/2025 09:55;Expedição;34913;Expedição - pagamento referente a Mar 2025
31/03/2025 11:35;Eventos;15721;Eventos - pagamento referente a Mar 2025
24/03/2025 15:58;Expedição;28996;Expedição - pagamento referente a Mar 2025
14/03/2025 06:52;Contabilidade;193428;Contabilidade - pagamento referente a Mar 2025
06/03/2025 08:25;Eventos;66003;Eventos - pagamento referente a Mar 2025
16/03/2025 18:38;Folha de pagamento;192821;Folha de pagamento - pagamento referente a Mar 2025
22/03/2025 00:15;Devoluções e ressarcimento;28807;Devoluções e ressarcimento - pagamento referente a Mar 2025
03/03/2025 12:35;Materiais de Escritório;38568;Materiais de Escritório - pagamento referente a Mar 2025
06/03/2025 05:13;Segurança e Monitoramento;99877;Segurança e Monitoramento - pagamento referente a Mar 2025
27/03/2025 19:16;Energia;289384;Energia - pagamento referente a Mar 2025
01/03/2025 15:58;Materiais de Limpeza;50;Materiais de Limpeza - pagamento referente a Mar 2025
11/03/2025 08:33;Aluguel;23654;Aluguel - pagamento referente a Mar 2025
05/03/2025 01:27;Manutenção de equipamento;66094;Manutenção de equipamento - pagamento referente a Mar 2025
22/03/2025 19:09;Fretes;38801;Fretes - pagamento referente a Mar 2025
