Data;Tipo de Despesa;Valor;Descrição
30/07/2025 18:22;Água;385546;Água - pagamento referente a Jul 2025
21/07/2025 18:16;Materiais de Escritório;38272;Materiais de Escritório - pagamento referente a Jul 2025
20/07/2025 20:33;Eventos;50;Eventos - pagamento referente a Jul 2025
04/07/2025 06:32;Embalagem;12375;Embalagem - pagamento referente a Jul 2025
22/07/2025 12:48;Companhia de mídia;50;Companhia de mídia - pagamento referente a Jul 2025
04/07/2025 23:14;Internet;233522;Internet - pagamento referente a Jul 2025
10/07/2025 10:07;Compras de equipamentos;33339;Compras de equipamentos - pagamento referente a Jul 2025
09/07/2025 22:28;Manutenção predial;47703;Manutenção predial - pagamento referente a Jul 2025
21/07/2025 00:10;Água;248731;Água - pagamento referente a Jul 2025
02/07/2025 23:24;Serviços de terceiros;34234;Serviços de terceiros - pagamento referente a Jul 2025
01/07/2025 02:52;Devoluções e ressarcimento;3190;Devoluções e ressarcimento - pagamento referente a Jul 2025
12/07/2025 18:51;Manutenção predial;15458;Manutenção predial - pagamento referente a Jul 2025
19/07/2025 11:49;Serviços de terceiros;50;Serviços de terceiros - pagamento referente a Jul 2025
19/07/2025 16:07;Aluguel;138402;Aluguel - pagamento referente a Jul 2025
14/07/2025 18:23;Água;266682;Água - pagamento referente a Jul 2025
09/07/2025 07:23;Eventos;6983;Eventos - pagamento referente a Jul 2025
31/07/2025 08:56;Manutenção predial;26188;Manutenção predial - pagamento referente a Jul 2025
18/07/2025 09:46;Materiais de Escritório;33543;Materiais de Escritório - pagamento referente a Jul 2025
06/07/2025 21:02;Alimentação;287305;Alimentação - pagamento referente a Jul 2025
01/07/2025 06:54;Compras de equipamentos;7402;Compras de equipamentos - pagamento referente a Jul 2025
26/07/2025 17:39;Manutenção de equipamento;28606;Manutenção de equipamento - pagamento referente a Jul 2025
09/07/2025 06:00;Aluguel;202727;Aluguel - pagamento referente a Jul 2025
17/07/2025 03:05;Manutenção de equipamento;1616;Manutenção de equipamento - pagamento referente a Jul 2025
24/07/2025 04:54;Manutenção de equipamento;71814;Manutenção de equipamento - pagamento referente a Jul 2025
22/07/2025 14:57;Aluguel;137121;Aluguel - pagamento referente a Jul 2025
24/07/2025 22:04;Energia;297048;Energia - pagamento referente a Jul 2025
18/07/2025 17:30;Expedição;39351;Expedição - pagamento referente a Jul 2025
05/07/2025 19:34;Aluguel;245519;Aluguel - pagamento referente a Jul 2025
14/07/2025 11:55;Compras de equipamentos;20522;Compras de equipamentos - pagamento referente a Jul 2025
14/07/2025 11:06;Companhia de mídia;50;Companhia de mídia - pagamento referente a Jul 2025
17/07/2025 16:44;Eventos;60902;Eventos - pagamento referente a Jul 2025
29/07/2025 21:41;Compras de equipamentos;7071;Compras de equipamentos - pagamento referente a Jul 2025
13/07/2025 20:13;Embalagem;35845;Embalagem - pagamento referente a Jul 2025
18/07/2025 17:30;Vale Transporte;298214;Vale Transporte - pagamento referente a Jul 2025
19/07/2025 00:16;Companhia de mídia;34801;Companhia de mídia - pagamento referente a Jul 2025
16/07/2025 07:48;Fretes;53918;Fretes - pagamento referente a Jul 2025
14/07/2025 07:51;Serviços de terceiros;2491;Serviços de terceiros - pagamento referente a Jul 2025
04/07/2025 13:08;Devoluções e ressarcimento;4631;Devoluções e ressarcimento - pagamento referente a Jul 2025
20/07/2025 01:56;Materiais de Escritório;71943;Materiais de Escritório - pagamento referente a Jul 2025
08/07/2025 19:12;Serviços de terceiros;39833;Serviços de terceiros - pagamento referente a Jul 2025
30/07/2025 19:27;Energia;24310;Energia - pagamento referente a Jul 2025
23/07/2025 01:10;Materiais de Limpeza;43958;Materiais de Limpeza - pagamento referente a Jul 2025
10/07/2025 19:56;Companhia de mídia;50;Companhia de mídia - pagamento referente a Jul 2025
10/07/2025 06:02;Eventos;11612;Eventos - pagamento referente a Jul 2025
25/07/2025 12:22;Serviços de terceiros;2692;Serviços de terceiros - pagamento referente a Jul 2025
13/07/2025 18:12;Aluguel;174687;Aluguel - pagamento referente a Jul 2025
17/07/2025 03:35;Compras de equipamentos;22272;Compras de equipamentos - pagamento referente a Jul 2025
25/07/2025 07:58;Energia;148058;Energia - pagamento referente a Jul 2025
02/07/2025 05:40;Fretes;27219;Fretes - pagamento referente a Jul 2025
