Data;Tipo de Despesa;Valor;Descrição
06/03/2024 23:33;Água;222135;Água - pagamento referente a Mar 2024
02/03/2024 17:18;Contabilidade;204657;Contabilidade - pagamento referente a Mar 2024
31/03/2024 09:06;Aluguel;27707;Aluguel - pagamento referente a Mar 2024
10/03/2024 21:37;Devoluções e ressarcimento;883;Devoluções e ressarcimento - pagamento referente a Mar 2024
03/03/2024 09:14;Alimentação;194174;Alimentação - pagamento referente a Mar 2024
20/03/2024 17:49;Fretes;5068;Fretes - pagamento referente a Mar 2024
25/03/2024 11:10;Eventos;58965;Eventos - pagamento referente a Mar 2024
08/03/2024 11:11;Aluguel;129291;Aluguel - pagamento referente a Mar 2024
19/03/2024 19:42;Embalagem;98004;Embalagem - pagamento referente a Mar 2024
28/03/2024 21:38;Sistemas;180369;Sistemas - pagamento referente a Mar 2024
23/03/2024 15:28;Aluguel;237859;Aluguel - pagamento referente a Mar 2024
31/03/2024 06:29;Água;262967;Água - pagamento referente a Mar 2024
10/03/2024 08:14;Segurança e Monitoramento;268512;Segurança e Monitoramento - pagamento referente a Mar 2024
11/03/2024 08:56;Água;114329;Água - pagamento referente a Mar 2024
11/03/2024 03:47;Internet;217127;Internet - pagamento referente a Mar 2024
18/03/2024 13:42;Energia;128839;Energia - pagamento referente a Mar 2024
23/03/2024 20:15;Vale Transporte;351743;Vale Transporte - pagamento referente a Mar 2024
27/03/2024 15:06;Expedição;28072;Expedição - pagamento referente a Mar 2024
17/03/2024 20:21;Companhia de mídia;9605;Companhia de mídia - pagamento referente a Mar 2024
13/03/2024 22:12;Manutenção predial;50552;Manutenção predial - pagamento referente a Mar 2024
10/03/2024 03:53;Vale Transporte;230825;Vale Transporte - pagamento referente a Mar 2024
19/03/2024 20:43;Contabilidade;284304;Contabilidade - pagamento referente a Mar 2024
05/03/2024 18:19;Alimentação;89786;Alimentação - pagamento referente a Mar 2024
24/03/2024 18:48;Eventos;3433;Eventos - pagamento referente a Mar 2024
25/03/2024 07:44;Materiais de Limpeza;4785;Materiais de Limpeza - pagamento referente a Mar 2024
09/03/2024 14:15;Fretes;23384;Fretes - pagamento referente a Mar 2024
04/03/2024 02:25;Energia;286644;Energia - pagamento referente a Mar 2024
04/03/2024 17:48;Eventos;6554;Eventos - pagamento referente a Mar 2024
07/03/2024 06:47;Água;100341;Água - pagamento referente a Mar 2024
18/03/2024 16:22;Materiais de Escritório;50;Materiais de Escritório - pagamento referente a Mar 2024
16/03/2024 06:22;Água;131427;Água - pagamento referente a Mar 2024
23/03/2024 17:08;Folha de pagamento;212298;Folha de pagamento - pagamento referente a Mar 2024
11/03/2024 05:03;Devoluções e ressarcimento;4402;Devoluções e ressarcimento - pagamento referente a Mar 2024
19/03/2024 09:30;Fretes;38945;Fretes - pagamento referente a Mar 2024
13/03/2024 14:58;Vale Transporte;241103;Vale Transporte - pagamento referente a Mar 2024
11/03/2024 11:44;Água;164279;Água - pagamento referente a Mar 2024
31/03/2024 23:45;Internet;134345;Internet - pagamento referente a Mar 2024
21/03/2024 14:45;Companhia de mídia;38529;Companhia de mídia - pagamento referente a Mar 2024
14/03/2024 23:37;Embalagem;30325;Embalagem - pagamento referente a Mar 2024
20/03/2024 19:14;Compras de equipamentos;42876;Compras de equipamentos - pagamento referente a Mar 2024
18/03/2024 00:33;Energia;238598;Energia - pagamento referente a Mar 2024
26/03/2024 18:50;Expedição;11157;Expedição - pagamento referente a Mar 2024
28/03/2024 18:27;Manutenção predial;42876;Manutenção predial - pagamento referente a Mar 2024
28/03/2024 07:53;Energia;316283;Energia - pagamento referente a Mar 2024
30/03/2024 09:36;Serviços de terceiros;4032;Serviços de terceiros - pagamento referente a Mar 2024
21/03/2024 15:06;Aluguel;108562;Aluguel - pagamento referente a Mar 2024
08/03/2024 23:26;Materiais de Escritório;24413;Materiais de Escritório - pagamento referente a Mar 2024
01/03/2024 15:54;Internet;250053;Internet - pagamento referente a Mar 2024
