Data;Tipo de Despesa;Valor;Descrição
24/04/2025 16:38;Embalagem;50;Embalagem - pagamento referente a Apr 2025
22/04/2025 20:10;Expedição;49292;Expedição - pagamento referente a Apr 2025
23/04/2025 15:51;Materiais de Limpeza;20939;Materiais de Limpeza - pagamento referente a Apr 2025
03/04/2025 16:04;Sistemas;155976;Sistemas - pagamento referente a Apr 2025
02/04/2025 17:31;Segurança e Monitoramento;149955;Segurança e Monitoramento - pagamento referente a Apr 2025
17/04/2025 23:39;Vale Transporte;252186;Vale Transporte - pagamento referente a Apr 2025
23/04/2025 04:13;Manutenção de equipamento;56967;Manutenção de equipamento - pagamento referente a Apr 2025
02/04/2025 22:07;Fretes;72098;Fretes - pagamento referente a Apr 2025
09/04/2025 17:39;Eventos;35611;Eventos - pagamento referente a Apr 2025
12/04/2025 06:10;Serviços de terceiros;4618;Serviços de terceiros - pagamento referente a Apr 2025
07/04/2025 08:53;Segurança e Monitoramento;318123;Segurança e Monitoramento - pagamento referente a Apr 2025
07/04/2025 23:01;Compras de equipamentos;6935;Compras de equipamentos - pagamento referente a Apr 2025
23/04/2025 15:21;Aluguel;231664;Aluguel - pagamento referente a Apr 2025
13/04/2025 14:17;Serviços de terceiros;50;Serviços de terceiros - pagamento referente a Apr 2025
29/04/2025 08:41;Fretes;13209;Fretes - pagamento referente a Apr 2025
13/04/2025 03:35;Devoluções e ressarcimento;18528;Devoluções e ressarcimento - pagamento referente a Apr 2025
12/04/2025 22:26;Internet;310407;Internet - pagamento referente a Apr 2025
20/04/2025 22:08;Sistemas;270693;Sistemas - pagamento referente a Apr 2025
10/04/2025 08:29;Sistemas;197956;Sistemas - pagamento referente a Apr 2025
12/04/2025 21:20;Sistemas;243488;Sistemas - pagamento referente a Apr 2025
26/04/2025 01:24;Materiais de Limpeza;50;Materiais de Limpeza - pagamento referente a Apr 2025
06/04/2025 03:23;Materiais de Limpeza;50;Materiais de Limpeza - pagamento referente a Apr 2025
21/04/2025 00:19;Manutenção de equipamento;29037;Manutenção de equipamento - pagamento referente a Apr 2025
03/04/2025 01:19;Fretes;23566;Fretes - pagamento referente a Apr 2025
27/04/2025 18:42;Contabilidade;220854;Contabilidade - pagamento referente a Apr 2025
23/04/2025 11:19;Sistemas;249081;Sistemas - pagamento referente a Apr 2025
13/04/2025 16:37;Internet;118177;Internet - pagamento referente a Apr 2025
27/04/2025 05:55;Vale Transporte;293818;Vale Transporte - pagamento referente a Apr 2025
29/04/2025 14:39;Energia;500;Energia - pagamento referente a Apr 2025
04/04/2025 21:33;Eventos;25684;Eventos - pagamento referente a Apr 2025
04/04/2025 03:31;Eventos;50;Eventos - pagamento referente a Apr 2025
01/04/2025 21:05;Sistemas;239522;Sistemas - pagamento referente a Apr 2025
04/04/2025 01:00;Contabilidade;170351;Contabilidade - pagamento referente a Apr 2025
02/04/2025 21:06;Aluguel;283768;Aluguel - pagamento referente a Apr 2025
12/04/2025 10:11;Serviços de terceiros;58719;Serviços de terceiros - pagamento referente a Apr 2025
14/04/2025 21:08;Devoluções e ressarcimento;39981;Devoluções e ressarcimento - pagamento referente a Apr 2025
01/04/2025 07:14;Contabilidade;161345;Contabilidade - pagamento referente a Apr 2025
