Data;Tipo de Despesa;Valor;Descrição
02/02/2025 00:09;Contabilidade;25970;Contabilidade - pagamento referente a Feb 2025
01/02/2025 10:38;Aluguel;285334;Aluguel - pagamento referente a Feb 2025
17/02/2025 10:24;Internet;240582;Internet - pagamento referente a Feb 2025
23/02/2025 19:50;Alimentação;326196;Alimentação - pagamento referente a Feb 2025
17/02/2025 11:49;Alimentação;310573;Alimentação - pagamento referente a Feb 2025
12/02/2025 05:11;Manutenção predial;60163;Manutenção predial - pagamento referente a Feb 2025
22/02/2025 18:52;Serviços de terceiros;27618;Serviços de terceiros - pagamento referente a Feb 2025
24/02/2025 00:03;Fretes;59876;Fretes - pagamento referente a Feb 2025
03/02/2025 11:45;Serviços de terceiros;84081;Serviços de terceiros - pagamento referente a Feb 2025
08/02/2025 20:51;Aluguel;247252;Aluguel - pagamento referente a Feb 2025
06/02/2025 23:00;Manutenção predial;45197;Manutenção predial - pagamento referente a Feb 2025
16/02/2025 01:05;Serviços de terceiros;44598;Serviços de terceiros - pagamento referente a Feb 2025
06/02/2025 03:15;Alimentação;251897;Alimentação - pagamento referente a Feb 2025
25/02/2025 07:36;Serviços de terceiros;33668;Serviços de terceiros - pagamento referente a Feb 2025
01/02/2025 22:44;Manutenção predial;39217;Manutenção predial - pagamento referente a Feb 2025
15/02/2025 00:16;Alimentação;210638;Alimentação - pagamento referente a Feb 2025
05/02/2025 13:12;Compras de equipamentos;21018;Compras de equipamentos - pagamento referente a Feb 2025
11/02/2025 23:44;Manutenção predial;9577;Manutenção predial - pagamento referente a Feb 2025
23/02/2025 02:22;Sistemas;14399;Sistemas - pagamento referente a Feb 2025
18/02/2025 09:11;Folha de pagamento;20230;Folha de pagamento - pagamento referente a Feb 2025
09/02/2025 17:52;Folha de pagamento;186631;Folha de pagamento - pagamento referente a Feb 2025
19/02/2025 04:36;Devoluções e ressarcimento;20167;Devoluções e ressarcimento - pagamento referente a Feb 2025
26/02/2025 15:22;Manutenção predial;50512;Manutenção predial - pagamento referente a Feb 2025
04/02/2025 15:09;Energia;215527;Energia - pagamento referente a Feb 2025
01/02/2025 16:30;Embalagem;34777;Embalagem - pagamento referente a Feb 2025
09/02/2025 08:28;Contabilidade;283533;Contabilidade - pagamento referente a Feb 2025
16/02/2025 20:20;Materiais de Escritório;36235;Materiais de Escritório - pagamento referente a Feb 2025
03/02/2025 01:14;Alimentação;302276;Alimentação - pagamento referente a Feb 2025
13/02/2025 18:02;Eventos;34665;Eventos - pagamento referente a Feb 2025
25/02/2025 03:54;Expedição;46137;Expedição - pagamento referente a Feb 2025
02/02/2025 19:39;Alimentação;254551;Alimentação - pagamento referente a Feb 2025
19/02/2025 03:21;Embalagem;22306;Embalagem - pagamento referente a Feb 2025
26/02/2025 08:03;Devoluções e ressarcimento;59232;Devoluções e ressarcimento - pagamento referente a Feb 2025
23/02/2025 05:58;Embalagem;50;Embalagem - pagamento referente a Feb 2025
06/02/2025 11:13;Internet;160845;Internet - pagamento referente a Feb 2025
10/02/2025 23:44;Contabilidade;222322;Contabilidade - pagamento referente a Feb 2025
03/02/2025 22:42;Embalagem;4337;Embalagem - pagamento referente a Feb 2025
13/02/2025 22:22;Materiais de Escritório;57718;Materiais de Escritório - pagamento referente a Feb 2025
20/02/2025 06:51;Embalagem;31161;Embalagem - pagamento referente a Feb 2025
11/02/2025 19:14;Manutenção predial;18839;Manutenção predial - pagamento referente a Feb 2025
05/02/2025 05:46;Materiais de Limpeza;35479;Materiais de Limpeza - pagamento referente a Feb 2025
21/02/2025 09:31;Materiais de Escritório;76168;Materiais de Escritório - pagamento referente a Feb 2025
08/02/2025 11:20;Materiais de Limpeza;56841;Materiais de Limpeza - pagamento referente a Feb 2025
