Data;Tipo de Despesa;Valor;Descrição
23/05/2025 09:43;Manutenção de equipamento;51752;Manutenção de equipamento - pagamento referente a May 2025
23/05/2025 09:13;Materiais de Escritório;45968;Materiais de Escritório - pagamento referente a May 2025
07/05/2025 08:48;Internet;288442;Internet - pagamento referente a May 2025
02/05/2025 20:53;Manutenção predial;52908;Manutenção predial - pagamento referente a May 2025
12/05/2025 20:51;Materiais de Escritório;48191;Materiais de Escritório - pagamento referente a May 2025
17/05/2025 22:18;Manutenção de equipamento;37566;Manutenção de equipamento - pagamento referente a May 2025
10/05/2025 21:16;Folha de pagamento;294962;Folha de pagamento - pagamento referente a May 2025
29/05/2025 12:26;Alimentação;249022;Alimentação - pagamento referente a May 2025
25/05/2025 11:35;Manutenção predial;39124;Manutenção predial - pagamento referente a May 2025
27/05/2025 07:58;Materiais de Limpeza;38034;Materiais de Limpeza - pagamento referente a May 2025
04/05/2025 08:39;Segurança e Monitoramento;193543;Segurança e Monitoramento - pagamento referente a May 2025
27/05/2025 18:30;Compras de equipamentos;82209;Compras de equipamentos - pagamento referente a May 2025
23/05/2025 10:06;Companhia de mídia;50;Companhia de mídia - pagamento referente a May 2025
13/05/2025 04:03;Folha de pagamento;284052;Folha de pagamento - pagamento referente a May 2025
04/05/2025 14:29;Manutenção predial;38662;Manutenção predial - pagamento referente a May 2025
21/05/2025 06:12;Eventos;35436;Eventos - pagamento referente a May 2025
17/05/2025 11:44;Folha de pagamento;204156;Folha de pagamento - pagamento referente a May 2025
09/05/2025 12:21;Fretes;3665;Fretes - pagamento referente a May 2025
05/05/2025 22:41;Compras de equipamentos;42392;Compras de equipamentos - pagamento referente a May 2025
18/05/2025 22:40;Sistemas;212034;Sistemas - pagamento referente a May 2025
25/05/2025 21:14;Embalagem;29069;Embalagem - pagamento referente a May 2025
24/05/2025 17:18;Companhia de mídia;2856;Companhia de mídia - pagamento referente a May 2025
31/05/2025 16:08;Aluguel;279841;Aluguel - pagamento referente a May 2025
07/05/2025 19:55;Fretes;38219;Fretes - pagamento referente a May 2025
26/05/2025 04:08;Eventos;14406;Eventos - pagamento referente a May 2025
29/05/2025 05:31;Companhia de mídia;48316;Companhia de mídia - pagamento referente a May 2025
24/05/2025 04:06;Manutenção de equipamento;57705;Manutenção de equipamento - pagamento referente a May 2025
28/05/2025 10:45;Materiais de Escritório;25233;Materiais de Escritório - pagamento referente a May 2025
20/05/2025 21:47;Alimentação;330675;Alimentação - pagamento referente a May 2025
26/05/2025 00:33;Aluguel;216088;Aluguel - pagamento referente a May 2025
02/05/2025 12:24;Manutenção de equipamento;11143;Manutenção de equipamento - pagamento referente a May 2025
17/05/2025 23:03;Companhia de mídia;50;Companhia de mídia - pagamento referente a May 2025
23/05/2025 23:32;Materiais de Escritório;77851;Materiais de Escritório - pagamento referente a May 2025
12/05/2025 22:28;Sistemas;194272;Sistemas - pagamento referente a May 2025
31/05/2025 10:23;Folha de pagamento;219103;Folha de pagamento - pagamento referente a May 2025
04/05/2025 12:13;Segurança e Monitoramento;206291;Segurança e Monitoramento - pagamento referente a May 2025
24/05/2025 20:35;Alimentação;108292;Alimentação - pagamento referente a May 2025
19/05/2025 21:45;Manutenção de equipamento;90085;Manutenção de equipamento - pagamento referente a May 2025
18/05/2025 19:38;Manutenção de equipamento;25091;Manutenção de equipamento - pagamento referente a May 2025
27/05/2025 07:54;Embalagem;23524;Embalagem - pagamento referente a May 2025
11/05/2025 17:03;Água;194869;Água - pagamento referente a May 2025
02/05/2025 11:52;Sistemas;10856;Sistemas - pagamento referente a May 2025
25/05/2025 05:44;Internet;188833;Internet - pagamento referente a May 2025
20/05/2025 19:56;Compras de equipamentos;4002;Compras de equipamentos - pagamento referente a May 2025
