Data;Tipo de Despesa;Valor;Descrição
17/04/2024 23:56;Energia;26926;Energia - pagamento referente a Apr 2024
27/04/2024 18:37;Devoluções e ressarcimento;18126;Devoluções e ressarcimento - pagamento referente a Apr 2024
09/04/2024 13:21;Compras de equipamentos;50;Compras de equipamentos - pagamento referente a Apr 2024
08/04/2024 20:43;Vale Transporte;500;Vale Transporte - pagamento referente a Apr 2024
15/04/2024 05:44;Aluguel;100177;Aluguel - pagamento referente a Apr 2024
04/04/2024 16:58;Aluguel;161261;Aluguel - pagamento referente a Apr 2024
16/04/2024 22:18;Água;136598;Água - pagamento referente a Apr 2024
18/04/2024 13:05;Sistemas;147057;Sistemas - pagamento referente a Apr 2024
18/04/2024 04:24;Eventos;42625;Eventos - pagamento referente a Apr 2024
28/04/2024 04:28;Devoluções e ressarcimento;13667;Devoluções e ressarcimento - pagamento referente a Apr 2024
23/04/2024 12:24;Materiais de Limpeza;83054;Materiais de Limpeza - pagamento referente a Apr 2024
15/04/2024 03:41;Contabilidade;268195;Contabilidade - pagamento referente a Apr 2024
13/04/2024 10:40;Devoluções e ressarcimento;6827;Devoluções e ressarcimento - pagamento referente a Apr 2024
28/04/2024 13:02;Devoluções e ressarcimento;52947;Devoluções e ressarcimento - pagamento referente a Apr 2024
24/04/2024 04:26;Materiais de Limpeza;61673;Materiais de Limpeza - pagamento referente a Apr 2024
13/04/2024 14:59;Segurança e Monitoramento;232399;Segurança e Monitoramento - pagamento referente a Apr 2024
12/04/2024 10:35;Materiais de Escritório;74136;Materiais de Escritório - pagamento referente a Apr 2024
28/04/2024 17:02;Energia;195238;Energia - pagamento referente a Apr 2024
25/04/2024 20:45;Sistemas;179795;Sistemas - pagamento referente a Apr 2024
03/04/2024 10:54;Materiais de Escritório;49366;Materiais de Escritório - pagamento referente a Apr 2024
11/04/2024 19:44;Materiais de Limpeza;41095;Materiais de Limpeza - pagamento referente a Apr 2024
05/04/2024 02:30;Água;143386;Água - pagamento referente a Apr 2024
19/04/2024 10:55;Fretes;50;Fretes - pagamento referente a Apr 2024
05/04/2024 15:02;Compras de equipamentos;55812;Compras de equipamentos - pagamento referente a Apr 2024
23/04/2024 07:36;Alimentação;99129;Alimentação - pagamento referente a Apr 2024
02/04/2024 10:50;Vale Transporte;330593;Vale Transporte - pagamento referente a Apr 2024
14/04/2024 15:30;Fretes;27132;Fretes - pagamento referente a Apr 2024
09/04/2024 00:18;Vale Transporte;17324;Vale Transporte - pagamento referente a Apr 2024
08/04/2024 23:05;Sistemas;118049;Sistemas - pagamento referente a Apr 2024
12/04/2024 11:27;Alimentação;85589;Alimentação - pagamento referente a Apr 2024
