Data,Tipo de Despesa,Valor,Descrição
03/10/2024  18:01:50,Internet,2676.72,Internet - #4613
04/10/2024  08:42:55,Folha de pagamento,1917.56,Folha de pagamento - #9019
04/10/2024  18:07:17,Água,1271.19,Água - #9898
05/10/2024  05:20:53,Internet,1619.63,Internet - #8389
08/10/2024  06:51:47,Serviços de terceiros,1844.52,Serviços de terceiros - #6744
08/10/2024  12:40:11,Eventos,2683.56,Eventos - #4053
09/10/2024  07:34:18,Folha de pagamento,1227.31,Folha de pagamento - #3755
11/10/2024  03:15:19,Expedição,1698.75,Expedição - #2916
12/10/2024  02:28:55,Contabilidade,1856.08,Contabilidade - #2923
12/10/2024  11:54:29,Embalagem,2014.29,Embalagem - #3826
12/10/2024  17:52:48,Fretes,1562.93,Fretes - #1681
13/10/2024  17:32:41,Folha de pagamento,1207.56,Folha de pagamento - #9109
14/10/2024  12:00:45,Contabilidade,1046.45,Contabilidade - #4519
14/10/2024  12:01:47,Embalagem,1766.15,Embalagem - #4232
15/10/2024  17:13:27,Serviços de terceiros,1808.79,Serviços de terceiros - #2677
16/10/2024  13:45:53,Sistemas,1741.33,Sistemas - #8272
18/10/2024  05:21:35,Alimentação,2318.43,Alimentação - #7985
19/10/2024  12:27:11,Embalagem,2037.18,Embalagem - #8973
19/10/2024  23:49:49,Serviços de terceiros,2640.64,Serviços de terceiros - #9115
21/10/2024  07:19:55,Serviços de terceiros,1382.93,Serviços de terceiros - #1528
21/10/2024  10:38:24,Alimentação,2023.35,Alimentação - #7431
22/10/2024  05:59:47,Embalagem,1713.29,Embalagem - #4996
23/10/2024  03:01:54,Aluguel,2189.52,Aluguel - #6620
23/10/2024  04:32:24,Folha de pagamento,2352.13,Folha de pagamento - #7852
23/10/2024  09:58:39,Companhia de mídia,1792.41,Companhia de mídia - #2388
23/10/2024  14:20:04,Sistemas,2714.22,Sistemas - #5919
23/10/2024  20:59:11,Embalagem,1886.14,Embalagem - #3733
25/10/2024  22:51:50,Folha de pagamento,1471.83,Folha de pagamento - #2025
26/10/2024  17:11:23,Vale Transporte,1903.64,Vale Transporte - #6340
28/10/2024  11:00:31,Embalagem,1070.47,Embalagem - #3236
