Data,Tipo de Despesa,Valor,Descrição
01/12/2024  10:38:14,Folha de pagamento,1490.13,Folha de pagamento - #1480
03/12/2024  01:14:38,Internet,1967.39,Internet - #4584
05/12/2024  10:47:04,Manutenção predial,2102.05,Manutenção predial - #4899
05/12/2024  18:45:58,Aluguel,2157.27,Aluguel - #3320
08/12/2024  08:34:52,Folha de pagamento,3143.34,Folha de pagamento - #1916
09/12/2024  06:15:44,Contabilidade,1751.26,Contabilidade - #2110
11/12/2024  04:10:46,Folha de pagamento,2509.87,Folha de pagamento - #8157
11/12/2024  05:40:56,Folha de pagamento,2562.82,Folha de pagamento - #2453
11/12/2024  22:11:58,Companhia de mídia,1804.54,Companhia de mídia - #6301
12/12/2024  18:32:20,Serviços de terceiros,2905.66,Serviços de terceiros - #7363
12/12/2024  18:36:09,Expedição,2026.76,Expedição - #4084
13/12/2024  22:22:30,Aluguel,2984.83,Aluguel - #9921
16/12/2024  00:21:58,Aluguel,3110.69,Aluguel - #4300
18/12/2024  22:56:59,Expedição,2266.33,Expedição - #6846
19/12/2024  05:24:19,Folha de pagamento,3058.05,Folha de pagamento - #5825
22/12/2024  20:46:56,Fretes,2881.55,Fretes - #6500
23/12/2024  11:58:37,Companhia de mídia,2260.63,Companhia de mídia - #1462
24/12/2024  00:44:36,Folha de pagamento,2225.37,Folha de pagamento - #7415
24/12/2024  13:10:56,Energia,2358.65,Energia - #7783
25/12/2024  08:03:51,Compras de equipamentos,3180.77,Compras de equipamentos - #8728
25/12/2024  18:02:11,Fretes,1418.34,Fretes - #6213
25/12/2024  18:14:10,Alimentação,1341.86,Alimentação - #2640
26/12/2024  03:46:00,Folha de pagamento,3287.61,Folha de pagamento - #1788
26/12/2024  15:34:19,Fretes,2117.37,Fretes - #3876
27/12/2024  05:11:15,Folha de pagamento,2731.48,Folha de pagamento - #6210
28/12/2024  16:55:23,Serviços de terceiros,1543.96,Serviços de terceiros - #2188
31/12/2024  07:36:54,Serviços de terceiros,2130.76,Serviços de terceiros - #7363
31/12/2024  15:41:20,Companhia de mídia,2572.36,Companhia de mídia - #3854
31/12/2024  19:14:40,Materiais de Escritório,2027.35,Materiais de Escritório - #2705
31/12/2024  21:25:37,Energia,2503.95,Energia - #2655
