Data,Tipo de Despesa,Valor,Descrição
01/03/2024  02:18:14,Contabilidade,1676.43,Contabilidade - #7625
01/03/2024  13:52:31,Embalagem,1781.92,Embalagem - #2729
01/03/2024  18:18:30,Folha de pagamento,1176.51,Folha de pagamento - #8843
03/03/2024  08:56:28,Fretes,800.35,Fretes - #4995
03/03/2024  12:31:04,Folha de pagamento,2010.19,Folha de pagamento - #1878
06/03/2024  01:16:55,Sistemas,1647.89,Sistemas - #8827
07/03/2024  10:07:47,Folha de pagamento,1738.95,Folha de pagamento - #9779
09/03/2024  10:17:56,Folha de pagamento,1637.72,Folha de pagamento - #5526
10/03/2024  07:23:11,Fretes,2018.63,Fretes - #5952
10/03/2024  21:37:23,Expedição,1763.42,Expedição - #8753
12/03/2024  13:47:35,Água,990.52,Água - #6419
12/03/2024  20:57:53,Sistemas,1614.88,Sistemas - #8532
13/03/2024  14:58:28,Serviços de terceiros,872.08,Serviços de terceiros - #5871
14/03/2024  05:46:33,Expedição,1747.08,Expedição - #5425
14/03/2024  21:23:04,Folha de pagamento,1612.8,Folha de pagamento - #9289
15/03/2024  08:19:16,Folha de pagamento,1557.46,Folha de pagamento - #4777
17/03/2024  06:05:15,Água,1501.63,Água - #7658
18/03/2024  04:17:02,Aluguel,913.51,Aluguel - #1893
19/03/2024  16:38:18,Folha de pagamento,1831.03,Folha de pagamento - #2647
19/03/2024  19:42:24,Serviços de terceiros,970.64,Serviços de terceiros - #6511
20/03/2024  03:50:36,Fretes,1225.54,Fretes - #1672
21/03/2024  07:06:44,Expedição,2064.03,Expedição - #5941
23/03/2024  04:40:55,Água,807.18,Água - #9042
23/03/2024  05:12:13,Manutenção predial,921.81,Manutenção predial - #8933
24/03/2024  18:17:20,Sistemas,1031.25,Sistemas - #5022
25/03/2024  07:44:30,Internet,1055.25,Internet - #9041
25/03/2024  13:38:38,Folha de pagamento,1696.49,Folha de pagamento - #4697
26/03/2024  18:19:05,Folha de pagamento,1285.78,Folha de pagamento - #5066
28/03/2024  10:11:31,Aluguel,936.89,Aluguel - #4475
30/03/2024  17:49:30,Embalagem,1999.14,Embalagem - #8616
