Data;Tipo de Despesa;Valor;Descrição
03/05/2024 21:13;Materiais de Limpeza;24945;Materiais de Limpeza - pagamento referente a May 2024
03/05/2024 04:17;Materiais de Limpeza;49792;Materiais de Limpeza - pagamento referente a May 2024
21/05/2024 03:53;Eventos;45259;Eventos - pagamento referente a May 2024
28/05/2024 20:41;Materiais de Escritório;7569;Materiais de Escritório - pagamento referente a May 2024
05/05/2024 12:29;Manutenção de equipamento;9275;Manutenção de equipamento - pagamento referente a May 2024
04/05/2024 21:55;Contabilidade;254556;Contabilidade - pagamento referente a May 2024
16/05/2024 03:06;Materiais de Escritório;45741;Materiais de Escritório - pagamento referente a May 2024
19/05/2024 17:45;Serviços de terceiros;45603;Serviços de terceiros - pagamento referente a May 2024
31/05/2024 03:54;Fretes;43677;Fretes - pagamento referente a May 2024
01/05/2024 11:50;Alimentação;175179;Alimentação - pagamento referente a May 2024
08/05/2024 04:50;Segurança e Monitoramento;287902;Segurança e Monitoramento - pagamento referente a May 2024
04/05/2024 04:02;Vale Transporte;265029;Vale Transporte - pagamento referente a May 2024
19/05/2024 23:46;Companhia de mídia;48682;Companhia de mídia - pagamento referente a May 2024
27/05/2024 07:21;Contabilidade;265081;Contabilidade - pagamento referente a May 2024
03/05/2024 17:13;Segurança e Monitoramento;266033;Segurança e Monitoramento - pagamento referente a May 2024
02/05/2024 04:47;Compras de equipamentos;26746;Compras de equipamentos - pagamento referente a May 2024
24/05/2024 21:33;Fretes;8231;Fretes - pagamento referente a May 2024
20/05/2024 13:06;Sistemas;19902;Sistemas - pagamento referente a May 2024
14/05/2024 08:02;Expedição;29477;Expedição - pagamento referente a May 2024
26/05/2024 19:00;Contabilidade;304438;Contabilidade - pagamento referente a May 2024
04/05/2024 23:04;Fretes;32425;Fretes - pagamento referente a May 2024
12/05/2024 01:25;Segurança e Monitoramento;152674;Segurança e Monitoramento - pagamento referente a May 2024
20/05/2024 00:03;Embalagem;24558;Embalagem - pagamento referente a May 2024
14/05/2024 21:06;Fretes;50;Fretes - pagamento referente a May 2024
05/05/2024 17:16;Internet;20168;Internet - pagamento referente a May 2024
04/05/2024 21:23;Materiais de Limpeza;61942;Materiais de Limpeza - pagamento referente a May 2024
20/05/2024 16:18;Compras de equipamentos;45709;Compras de equipamentos - pagamento referente a May 2024
30/05/2024 22:19;Companhia de mídia;37682;Companhia de mídia - pagamento referente a May 2024
25/05/2024 11:32;Sistemas;247613;Sistemas - pagamento referente a May 2024
24/05/2024 06:27;Alimentação;206064;Alimentação - pagamento referente a May 2024
19/05/2024 10:01;Água;225933;Água - pagamento referente a May 2024
07/05/2024 14:28;Expedição;32933;Expedição - pagamento referente a May 2024
15/05/2024 16:14;Folha de pagamento;134542;Folha de pagamento - pagamento referente a May 2024
21/05/2024 02:40;Fretes;5249;Fretes - pagamento referente a May 2024
31/05/2024 23:44;Companhia de mídia;15995;Companhia de mídia - pagamento referente a May 2024
21/05/2024 00:03;Serviços de terceiros;485;Serviços de terceiros - pagamento referente a May 2024
03/05/2024 02:20;Contabilidade;292649;Contabilidade - pagamento referente a May 2024
