Data,Tipo de Despesa,Valor,Descrição
02/07/2024  05:28:26,Aluguel,1822.89,Aluguel - #8933
03/07/2024  12:32:29,Segurança e Monitoramento,2498.31,Segurança e Monitoramento - #4944
04/07/2024  10:15:29,Segurança e Monitoramento,3003.08,Segurança e Monitoramento - #3007
05/07/2024  13:32:58,Serviços de terceiros,1707.28,Serviços de terceiros - #1907
07/07/2024  19:32:25,Serviços de terceiros,2119.68,Serviços de terceiros - #9193
08/07/2024  04:06:03,Folha de pagamento,1384.43,Folha de pagamento - #5754
09/07/2024  06:40:35,Fretes,2466.61,Fretes - #5496
10/07/2024  19:34:05,Folha de pagamento,1468.5,Folha de pagamento - #9234
11/07/2024  19:09:20,Contabilidade,2223.89,Contabilidade - #6231
12/07/2024  01:03:18,Folha de pagamento,2046.3,Folha de pagamento - #9108
13/07/2024  11:50:21,Materiais de Limpeza,2021.96,Materiais de Limpeza - #6990
16/07/2024  16:29:31,Serviços de terceiros,1893.58,Serviços de terceiros - #6055
17/07/2024  04:19:10,Fretes,1437.04,Fretes - #3653
17/07/2024  14:48:35,Aluguel,1739.67,Aluguel - #5582
18/07/2024  06:23:35,Aluguel,1376.0,Aluguel - #5728
19/07/2024  01:52:55,Fretes,1563.64,Fretes - #1464
19/07/2024  18:09:10,Embalagem,1824.02,Embalagem - #6531
20/07/2024  21:39:07,Fretes,1278.94,Fretes - #3108
21/07/2024  17:18:41,Segurança e Monitoramento,1587.35,Segurança e Monitoramento - #5949
23/07/2024  07:22:33,Folha de pagamento,2484.33,Folha de pagamento - #5653
25/07/2024  12:23:02,Expedição,2228.87,Expedição - #7563
25/07/2024  18:26:39,Embalagem,2640.85,Embalagem - #1496
26/07/2024  21:25:19,Internet,2075.44,Internet - #8430
27/07/2024  17:40:37,Folha de pagamento,1689.08,Folha de pagamento - #3981
27/07/2024  20:43:30,Embalagem,1917.55,Embalagem - #5681
28/07/2024  03:27:08,Alimentação,1914.97,Alimentação - #5333
28/07/2024  11:25:08,Serviços de terceiros,2024.94,Serviços de terceiros - #7070
28/07/2024  19:26:15,Manutenção predial,2815.72,Manutenção predial - #3616
30/07/2024  18:46:20,Companhia de mídia,1262.97,Companhia de mídia - #4110
31/07/2024  20:49:36,Aluguel,3007.11,Aluguel - #5336
