Data,Tipo de Despesa,Valor,Descrição
01/08/2025  03:01:29,Materiais de Limpeza,2075.7,Materiais de Limpeza - #2932
01/08/2025  15:57:32,Sistemas,3175.17,Sistemas - #3524
04/08/2025  09:45:54,Folha de pagamento,2397.27,Folha de pagamento - #6152
04/08/2025  18:46:40,Embalagem,2406.63,Embalagem - #9666
05/08/2025  03:44:55,Folha de pagamento,2188.79,Folha de pagamento - #5496
05/08/2025  08:53:01,Aluguel,1259.98,Aluguel - #6556
06/08/2025  19:14:45,Internet,2099.33,Internet - #5759
07/08/2025  19:26:26,Serviços de terceiros,2393.15,Serviços de terceiros - #1745
09/08/2025  02:19:19,Expedição,2952.88,Expedição - #9301
09/08/2025  13:05:31,Expedição,1855.03,Expedição - #4893
10/08/2025  10:23:57,Aluguel,1219.68,Aluguel - #7208
10/08/2025  19:42:44,Folha de pagamento,1202.4,Folha de pagamento - #3906
12/08/2025  01:49:12,Folha de pagamento,1412.3,Folha de pagamento - #2517
14/08/2025  16:13:44,Folha de pagamento,2804.03,Folha de pagamento - #4425
14/08/2025  23:03:53,Companhia de mídia,1305.07,Companhia de mídia - #9537
15/08/2025  17:57:21,Folha de pagamento,1563.61,Folha de pagamento - #8577
16/08/2025  23:44:38,Manutenção de equipamento,2178.48,Manutenção de equipamento - #5705
18/08/2025  20:13:00,Folha de pagamento,1208.46,Folha de pagamento - #4296
19/08/2025  21:21:51,Aluguel,1484.99,Aluguel - #6793
20/08/2025  18:31:33,Materiais de Escritório,2509.21,Materiais de Escritório - #9154
21/08/2025  17:53:10,Manutenção de equipamento,2347.08,Manutenção de equipamento - #7382
24/08/2025  18:23:59,Materiais de Limpeza,2720.24,Materiais de Limpeza - #1587
24/08/2025  18:39:01,Folha de pagamento,2447.78,Folha de pagamento - #3877
24/08/2025  21:20:35,Folha de pagamento,1890.71,Folha de pagamento - #9779
25/08/2025  00:07:43,Água,1749.44,Água - #6460
25/08/2025  13:53:35,Companhia de mídia,2186.77,Companhia de mídia - #2063
26/08/2025  01:41:08,Compras de equipamentos,1609.03,Compras de equipamentos - #8888
27/08/2025  09:13:33,Energia,1370.09,Energia - #5953
27/08/2025  10:59:43,Folha de pagamento,2829.27,Folha de pagamento - #8849
28/08/2025  10:16:33,Sistemas,1627.43,Sistemas - #6797
