Data,Tipo de Despesa,Valor,Descrição
01/09/2025  04:46:56,Aluguel,1421.84,Aluguel - #8974
01/09/2025  22:35:52,Materiais de Limpeza,2404.3,Materiais de Limpeza - #6885
05/09/2025  02:08:41,Expedição,2147.02,Expedição - #7813
08/09/2025  05:27:38,Energia,1996.65,Energia - #1121
10/09/2025  00:15:27,Folha de pagamento,2025.19,Folha de pagamento - #7459
15/09/2025  16:27:35,Embalagem,2603.16,Embalagem - #8373
15/09/2025  17:18:24,Expedição,2076.04,Expedição - #8326
16/09/2025  18:10:36,Aluguel,1664.59,Aluguel - #1845
18/09/2025  00:30:29,Compras de equipamentos,1138.64,Compras de equipamentos - #9399
18/09/2025  18:19:39,Expedição,2645.71,Expedição - #1864
19/09/2025  00:39:32,Manutenção de equipamento,1672.94,Manutenção de equipamento - #7622
19/09/2025  15:45:23,Materiais de Limpeza,1807.43,Materiais de Limpeza - #2854
19/09/2025  23:21:26,Compras de equipamentos,1205.19,Compras de equipamentos - #6782
20/09/2025  02:15:30,Alimentação,1319.85,Alimentação - #2279
20/09/2025  23:19:46,Expedição,2331.91,Expedição - #5267
22/09/2025  01:05:13,Internet,1701.84,Internet - #3276
22/09/2025  05:30:08,Água,1760.57,Água - #4083
22/09/2025  10:19:36,Folha de pagamento,1952.04,Folha de pagamento - #5989
23/09/2025  02:09:46,Embalagem,1964.17,Embalagem - #9624
23/09/2025  12:25:24,Embalagem,2353.96,Embalagem - #8130
25/09/2025  08:29:33,Manutenção de equipamento,2418.09,Manutenção de equipamento - #2281
26/09/2025  09:18:10,Eventos,2404.56,Eventos - #1578
27/09/2025  11:53:26,Água,2359.09,Água - #3527
28/09/2025  09:03:23,Fretes,1599.64,Fretes - #9992
28/09/2025  21:08:08,Folha de pagamento,1946.22,Folha de pagamento - #1190
28/09/2025  23:15:45,Vale Transporte,1847.77,Vale Transporte - #9220
29/09/2025  20:51:00,Compras de equipamentos,1723.31,Compras de equipamentos - #3403
29/09/2025  22:38:59,Fretes,1152.73,Fretes - #7974
30/09/2025  13:45:58,Materiais de Escritório,2676.33,Materiais de Escritório - #6640
30/09/2025  17:36:23,Folha de pagamento,2027.22,Folha de pagamento - #1548
