Data;Tipo de Despesa;Valor;Descrição
14/02/2024 18:38;Embalagem;7265;Embalagem - pagamento referente a Feb 2024
18/02/2024 04:12;Manutenção de equipamento;783;Manutenção de equipamento - pagamento referente a Feb 2024
13/02/2024 21:47;Internet;291426;Internet - pagamento referente a Feb 2024
05/02/2024 00:02;Devoluções e ressarcimento;15843;Devoluções e ressarcimento - pagamento referente a Feb 2024
17/02/2024 15:50;Internet;87852;Internet - pagamento referente a Feb 2024
11/02/2024 19:20;Sistemas;184611;Sistemas - pagamento referente a Feb 2024
14/02/2024 10:25;Vale Transporte;197223;Vale Transporte - pagamento referente a Feb 2024
19/02/2024 06:45;Serviços de terceiros;17413;Serviços de terceiros - pagamento referente a Feb 2024
20/02/2024 02:29;Materiais de Limpeza;32491;Materiais de Limpeza - pagamento referente a Feb 2024
15/02/2024 01:35;Sistemas;237887;Sistemas - pagamento referente a Feb 2024
12/02/2024 20:32;Manutenção de equipamento;40101;Manutenção de equipamento - pagamento referente a Feb 2024
25/02/2024 13:14;Compras de equipamentos;3442;Compras de equipamentos - pagamento referente a Feb 2024
16/02/2024 12:15;Materiais de Limpeza;50;Materiais de Limpeza - pagamento referente a Feb 2024
27/02/2024 17:21;Sistemas;350895;Sistemas - pagamento referente a Feb 2024
09/02/2024 01:45;Aluguel;197879;Aluguel - pagamento referente a Feb 2024
27/02/2024 00:19;Segurança e Monitoramento;263283;Segurança e Monitoramento - pagamento referente a Feb 2024
22/02/2024 02:18;Manutenção de equipamento;44671;Manutenção de equipamento - pagamento referente a Feb 2024
29/02/2024 08:11;Água;213966;Água - pagamento referente a Feb 2024
07/02/2024 14:22;Alimentação;172583;Alimentação - pagamento referente a Feb 2024
17/02/2024 17:43;Manutenção de equipamento;31506;Manutenção de equipamento - pagamento referente a Feb 2024
21/02/2024 19:21;Alimentação;375236;Alimentação - pagamento referente a Feb 2024
22/02/2024 09:14;Segurança e Monitoramento;120757;Segurança e Monitoramento - pagamento referente a Feb 2024
20/02/2024 18:19;Materiais de Escritório;48798;Materiais de Escritório - pagamento referente a Feb 2024
04/02/2024 12:57;Segurança e Monitoramento;46498;Segurança e Monitoramento - pagamento referente a Feb 2024
02/02/2024 03:38;Expedição;36439;Expedição - pagamento referente a Feb 2024
13/02/2024 01:54;Alimentação;166348;Alimentação - pagamento referente a Feb 2024
11/02/2024 08:55;Água;187097;Água - pagamento referente a Feb 2024
07/02/2024 11:27;Manutenção de equipamento;91581;Manutenção de equipamento - pagamento referente a Feb 2024
24/02/2024 09:32;Manutenção de equipamento;37539;Manutenção de equipamento - pagamento referente a Feb 2024
08/02/2024 00:42;Serviços de terceiros;9943;Serviços de terceiros - pagamento referente a Feb 2024
23/02/2024 00:57;Sistemas;205485;Sistemas - pagamento referente a Feb 2024
24/02/2024 10:27;Compras de equipamentos;28139;Compras de equipamentos - pagamento referente a Feb 2024
15/02/2024 14:28;Segurança e Monitoramento;312224;Segurança e Monitoramento - pagamento referente a Feb 2024
