Data,Tipo de Despesa,Valor,Descrição
01/03/2025  12:43:07,Sistemas,2200.52,Sistemas - #9762
03/03/2025  06:42:40,Aluguel,1817.01,Aluguel - #4492
03/03/2025  11:59:32,Expedição,1888.31,Expedição - #2738
04/03/2025  05:49:34,Aluguel,1821.5,Aluguel - #9736
04/03/2025  12:02:27,Serviços de terceiros,930.38,Serviços de terceiros - #5572
05/03/2025  05:37:54,Água,1945.49,Água - #5178
06/03/2025  21:04:11,Folha de pagamento,1048.98,Folha de pagamento - #3847
07/03/2025  21:21:21,Folha de pagamento,1792.55,Folha de pagamento - #6911
08/03/2025  20:45:45,Sistemas,2225.4,Sistemas - #7025
10/03/2025  20:12:20,Internet,1963.02,Internet - #9419
11/03/2025  19:03:49,Folha de pagamento,1603.73,Folha de pagamento - #5934
12/03/2025  14:15:57,Folha de pagamento,1158.43,Folha de pagamento - #4994
12/03/2025  16:51:32,Fretes,1561.22,Fretes - #8300
14/03/2025  03:13:34,Fretes,909.23,Fretes - #8130
14/03/2025  12:28:40,Compras de equipamentos,1806.07,Compras de equipamentos - #7626
15/03/2025  12:25:52,Serviços de terceiros,2064.23,Serviços de terceiros - #1504
15/03/2025  22:59:09,Aluguel,1129.89,Aluguel - #1654
18/03/2025  07:08:47,Internet,2052.43,Internet - #7406
18/03/2025  17:25:05,Folha de pagamento,1709.04,Folha de pagamento - #6724
18/03/2025  23:18:01,Energia,1389.72,Energia - #9468
18/03/2025  23:38:12,Serviços de terceiros,1803.6,Serviços de terceiros - #4170
19/03/2025  17:22:04,Internet,1347.27,Internet - #6207
22/03/2025  09:38:05,Folha de pagamento,1128.61,Folha de pagamento - #5612
22/03/2025  10:24:58,Eventos,1752.62,Eventos - #2857
23/03/2025  10:02:05,Aluguel,1428.62,Aluguel - #2200
24/03/2025  19:04:48,Aluguel,918.81,Aluguel - #1745
26/03/2025  08:35:04,Aluguel,1950.77,Aluguel - #4729
31/03/2025  02:47:43,Embalagem,1379.46,Embalagem - #3519
31/03/2025  05:33:04,Alimentação,1479.25,Alimentação - #9276
31/03/2025  19:33:30,Folha de pagamento,1632.84,Folha de pagamento - #1144
