Data;Tipo de Despesa;Valor;Descrição
20/09/2025 22:37;Folha de pagamento;179933;Folha de pagamento - pagamento referente a Sep 2025
18/09/2025 23:35;Sistemas;240627;Sistemas - pagamento referente a Sep 2025
18/09/2025 12:12;Compras de equipamentos;36715;Compras de equipamentos - pagamento referente a Sep 2025
22/09/2025 07:36;Internet;322277;Internet - pagamento referente a Sep 2025
05/09/2025 15:14;Materiais de Escritório;3080;Materiais de Escritório - pagamento referente a Sep 2025
11/09/2025 20:03;Expedição;62544;Expedição - pagamento referente a Sep 2025
29/09/2025 00:39;Expedição;13578;Expedição - pagamento referente a Sep 2025
12/09/2025 07:38;Energia;306256;Energia - pagamento referente a Sep 2025
05/09/2025 19:18;Companhia de mídia;47974;Companhia de mídia - pagamento referente a Sep 2025
26/09/2025 07:00;Manutenção predial;83933;Manutenção predial - pagamento referente a Sep 2025
24/09/2025 13:52;Folha de pagamento;37320;Folha de pagamento - pagamento referente a Sep 2025
06/09/2025 05:35;Compras de equipamentos;20876;Compras de equipamentos - pagamento referente a Sep 2025
25/09/2025 19:15;Energia;116247;Energia - pagamento referente a Sep 2025
21/09/2025 04:44;Sistemas;324921;Sistemas - pagamento referente a Sep 2025
24/09/2025 02:53;Energia;274227;Energia - pagamento referente a Sep 2025
01/09/2025 20:32;Internet;296033;Internet - pagamento referente a Sep 2025
26/09/2025 22:30;Eventos;14857;Eventos - pagamento referente a Sep 2025
07/09/2025 03:02;Materiais de Limpeza;67533;Materiais de Limpeza - pagamento referente a Sep 2025
27/09/2025 19:17;Folha de pagamento;148519;Folha de pagamento - pagamento referente a Sep 2025
11/09/2025 21:10;Eventos;902;Eventos - pagamento referente a Sep 2025
16/09/2025 22:28;Vale Transporte;361071;Vale Transporte - pagamento referente a Sep 2025
15/09/2025 22:42;Sistemas;285801;Sistemas - pagamento referente a Sep 2025
21/09/2025 10:07;Compras de equipamentos;54901;Compras de equipamentos - pagamento referente a Sep 2025
26/09/2025 20:48;Fretes;11165;Fretes - pagamento referente a Sep 2025
24/09/2025 06:01;Serviços de terceiros;41499;Serviços de terceiros - pagamento referente a Sep 2025
27/09/2025 12:42;Compras de equipamentos;21933;Compras de equipamentos - pagamento referente a Sep 2025
06/09/2025 02:33;Fretes;50;Fretes - pagamento referente a Sep 2025
12/09/2025 23:08;Folha de pagamento;145783;Folha de pagamento - pagamento referente a Sep 2025
18/09/2025 22:31;Manutenção predial;33413;Manutenção predial - pagamento referente a Sep 2025
09/09/2025 19:58;Materiais de Escritório;34617;Materiais de Escritório - pagamento referente a Sep 2025
06/09/2025 17:22;Fretes;20867;Fretes - pagamento referente a Sep 2025
06/09/2025 15:05;Eventos;37482;Eventos - pagamento referente a Sep 2025
10/09/2025 08:34;Fretes;571;Fretes - pagamento referente a Sep 2025
06/09/2025 01:12;Devoluções e ressarcimento;50;Devoluções e ressarcimento - pagamento referente a Sep 2025
01/09/2025 06:41;Energia;244498;Energia - pagamento referente a Sep 2025
05/09/2025 11:49;Alimentação;259368;Alimentação - pagamento referente a Sep 2025
17/09/2025 21:31;Materiais de Escritório;59643;Materiais de Escritório - pagamento referente a Sep 2025
22/09/2025 17:52;Segurança e Monitoramento;242932;Segurança e Monitoramento - pagamento referente a Sep 2025
25/09/2025 20:36;Manutenção de equipamento;43457;Manutenção de equipamento - pagamento referente a Sep 2025
07/09/2025 16:06;Alimentação;204561;Alimentação - pagamento referente a Sep 2025
22/09/2025 02:02;Contabilidade;139456;Contabilidade - pagamento referente a Sep 2025
15/09/2025 20:03;Materiais de Escritório;41397;Materiais de Escritório - pagamento referente a Sep 2025
