Data;Tipo de Despesa;Valor;Descrição
03/07/2024 03:53;Devoluções e ressarcimento;67559;Devoluções e ressarcimento - pagamento referente a Jul 2024
18/07/2024 16:50;Materiais de Escritório;39602;Materiais de Escritório - pagamento referente a Jul 2024
05/07/2024 13:05;Alimentação;340427;Alimentação - pagamento referente a Jul 2024
02/07/2024 09:12;Segurança e Monitoramento;115263;Segurança e Monitoramento - pagamento referente a Jul 2024
29/07/2024 01:20;Vale Transporte;194986;Vale Transporte - pagamento referente a Jul 2024
01/07/2024 02:01;Segurança e Monitoramento;59301;Segurança e Monitoramento - pagamento referente a Jul 2024
01/07/2024 10:59;Materiais de Limpeza;64216;Materiais de Limpeza - pagamento referente a Jul 2024
14/07/2024 00:39;Alimentação;89592;Alimentação - pagamento referente a Jul 2024
21/07/2024 03:49;Embalagem;50;Embalagem - pagamento referente a Jul 2024
08/07/2024 12:05;Alimentação;25163;Alimentação - pagamento referente a Jul 2024
19/07/2024 13:11;Manutenção de equipamento;50;Manutenção de equipamento - pagamento referente a Jul 2024
15/07/2024 22:30;Internet;12481;Internet - pagamento referente a Jul 2024
27/07/2024 20:11;Manutenção de equipamento;39165;Manutenção de equipamento - pagamento referente a Jul 2024
03/07/2024 16:23;Compras de equipamentos;28611;Compras de equipamentos - pagamento referente a Jul 2024
30/07/2024 15:44;Contabilidade;254884;Contabilidade - pagamento referente a Jul 2024
11/07/2024 04:08;Vale Transporte;122806;Vale Transporte - pagamento referente a Jul 2024
25/07/2024 22:30;Eventos;56461;Eventos - pagamento referente a Jul 2024
17/07/2024 12:52;Devoluções e ressarcimento;53879;Devoluções e ressarcimento - pagamento referente a Jul 2024
20/07/2024 17:01;Compras de equipamentos;31852;Compras de equipamentos - pagamento referente a Jul 2024
05/07/2024 01:22;Embalagem;46742;Embalagem - pagamento referente a Jul 2024
23/07/2024 16:54;Vale Transporte;205401;Vale Transporte - pagamento referente a Jul 2024
12/07/2024 02:22;Manutenção de equipamento;27772;Manutenção de equipamento - pagamento referente a Jul 2024
19/07/2024 07:45;Vale Transporte;330289;Vale Transporte - pagamento referente a Jul 2024
27/07/2024 14:56;Aluguel;180083;Aluguel - pagamento referente a Jul 2024
14/07/2024 01:25;Expedição;54289;Expedição - pagamento referente a Jul 2024
26/07/2024 04:04;Fretes;17153;Fretes - pagamento referente a Jul 2024
08/07/2024 09:07;Alimentação;178447;Alimentação - pagamento referente a Jul 2024
27/07/2024 04:35;Eventos;50;Eventos - pagamento referente a Jul 2024
03/07/2024 05:17;Compras de equipamentos;81519;Compras de equipamentos - pagamento referente a Jul 2024
01/07/2024 12:55;Folha de pagamento;197384;Folha de pagamento - pagamento referente a Jul 2024
17/07/2024 13:07;Vale Transporte;36861;Vale Transporte - pagamento referente a Jul 2024
14/07/2024 20:50;Fretes;47939;Fretes - pagamento referente a Jul 2024
21/07/2024 12:23;Aluguel;34605;Aluguel - pagamento referente a Jul 2024
