Data,Tipo de Despesa,Valor,Descrição
03/05/2025  02:10:21,Fretes,1401.12,Fretes - #4739
04/05/2025  10:23:39,Energia,1397.79,Energia - #5254
05/05/2025  01:33:51,Serviços de terceiros,1639.15,Serviços de terceiros - #7933
09/05/2025  07:17:30,Folha de pagamento,1436.55,Folha de pagamento - #6621
11/05/2025  15:19:16,Alimentação,1325.28,Alimentação - #1781
12/05/2025  17:35:59,Folha de pagamento,2179.47,Folha de pagamento - #5222
13/05/2025  08:28:11,Energia,2183.73,Energia - #3148
13/05/2025  19:18:29,Compras de equipamentos,1351.67,Compras de equipamentos - #3373
14/05/2025  03:22:55,Folha de pagamento,2477.53,Folha de pagamento - #4259
14/05/2025  05:11:54,Eventos,2325.48,Eventos - #1378
15/05/2025  11:47:37,Folha de pagamento,2323.21,Folha de pagamento - #9535
16/05/2025  04:57:54,Folha de pagamento,1479.59,Folha de pagamento - #9470
16/05/2025  13:13:26,Energia,1617.3,Energia - #7099
18/05/2025  01:32:22,Internet,1543.09,Internet - #7450
18/05/2025  13:54:24,Companhia de mídia,1869.25,Companhia de mídia - #4212
21/05/2025  03:28:47,Internet,1267.35,Internet - #6483
21/05/2025  09:45:17,Folha de pagamento,1342.51,Folha de pagamento - #7479
21/05/2025  10:26:40,Fretes,1363.31,Fretes - #7631
21/05/2025  20:34:11,Vale Transporte,1279.3,Vale Transporte - #5663
22/05/2025  07:52:06,Materiais de Limpeza,1525.11,Materiais de Limpeza - #5422
22/05/2025  15:39:00,Expedição,2248.27,Expedição - #9871
22/05/2025  16:31:49,Folha de pagamento,2164.82,Folha de pagamento - #8322
23/05/2025  00:00:43,Contabilidade,2106.06,Contabilidade - #4452
23/05/2025  05:03:13,Energia,1900.28,Energia - #5166
25/05/2025  03:07:58,Folha de pagamento,1590.98,Folha de pagamento - #2285
25/05/2025  05:29:07,Fretes,1838.65,Fretes - #9490
25/05/2025  16:17:25,Folha de pagamento,2266.9,Folha de pagamento - #4638
28/05/2025  15:23:39,Eventos,1328.22,Eventos - #6167
29/05/2025  18:55:17,Internet,2106.64,Internet - #9041
31/05/2025  23:09:30,Folha de pagamento,1260.39,Folha de pagamento - #1159
